Title,Abstract,Author,Aggregation_Type,Publisher,Publication_Date,Institutions,Keywords
Raising our game: Creating new learning experiences with research collaborations,"Within the University sector, there has been concern expressed in recent years over the accreditation of alternative higher education providers to deliver degree programs. This presupposes that the two sectors would be in direct competition for the same students with providers offering similar programs and content, and catering to students with similar learning styles for comparable outcomes. Arguably, if a University is failing to provide a learning experience that is significantly more elevated and substantially different to one that is offered by an alternative higher education provider, then it should be re-evaluating its own practice rather than trying to eliminate the opposition. Product Design programs have undergone a contracted evolution since their academic inception following the Industrial Revolution. Therefore, they are arguably best placed to lead an evolution of University education as they are less hampered by the weight of historical expectation than traditional academic disciplines. This paper is a reflective opinion piece that proposes new practice to provide innovative, high order thinking learning experiences inspired by cutting edge collaborative practice between international University research partners. This partnership is based on an aspiration model of authentic collaboration between product design and engineering, in a health and wellbeing context. It suggests a way forward that clearly differentiates and enhances University Product Design education for a next generation research design education nexus.",Loy J.; Reay S.; White D.,Conference Proceeding,"Proceedings of the 17th International Conference on Engineering and Product Design Education: Great Expectations: Design Teaching, Research and Enterprise, E and PDE 2015",2015-01-01,Griffith University;Auckland University of Technology,Collaboration ;  ELearning ;  Innovation ;  Transdisciplinary ;  Transformative
On the appropriateness of appropriate judgements in design evaluation,"This paper discusses issues related to the knowledge universities can disseminate to commercial organizations in enterprise-driven ventures. It focuses on the area of automotive design. This industry is challenged with designing small, yet desirable and beautiful vehicles. In response, we present the findings of an empirical study which aimed to evaluate if, and to what extent, previously identified automotive design principles were related to vehicle aesthetics. Automotive design experts were asked to rate a set of vehicles. Research suggests that such ""appropriate judges"" - as defined by shared knowledge and experience - should have a considerable degree of consensus of opinion with regards to aesthetics. However, this study demonstrated that between experts, large differences existed with regards to their aesthetic appraisal and underlying design principles. These findings are at odds with the suggestion that experts should be able to reach a high level of consensus provided the ""judges"" share a common education and experience in the relevant domain. This paper puts forward possible explanations for these findings: (1) a lack of agreement in terms of the meaning of commonly used descriptive terms in automotive design; (2) existing descriptive principles may not fully account for differences in appreciation of automotive aesthetics; (3) philosophical issues related to 'essentialising' terminology which characterizes human experience. We conclude by suggesting that through conducting design research, academics may be able to challenge preconceived notions in design. This ability may in turn fuel design innovation and thus may be very valuable in enterprise ventures between universities and commercial organizations.",Diels C.; Ghassan A.,Conference Proceeding,"Proceedings of the 17th International Conference on Engineering and Product Design Education: Great Expectations: Design Teaching, Research and Enterprise, E and PDE 2015",2015-01-01,Coventry University,Aesthetics ;  Automotive design ;  Enterprise-driven research ;  Expertise ;  User experience
Improvement of modelling of LNG pool fires on water,"The aim of this study is to improve the validation of the models simulating LNG pool fires on water within the EVOLCODE 3.1 software developed by GDF SUEZ's Centre for Research and Innovation (CRIGEN), which is dedicated to the gas sector and new energy sources. This work relies on a detailed analysis of the validity of EVOLCODE 3.1 for this type of phenomenon. This analysis is based on experimental data currently available in scientific literature and, in particular, on tests recently carried out by the Sandia National Laboratory. EVOLCODE 3.1 is also compared to the 3D KFX software developed by ComputIT in an attempt to understand in detail the phenomena involved in these types of fires.",Osman K.; Belkaid S.; Herchin N.; Blanchetiere V.,Conference Proceeding,Institution of Chemical Engineers Symposium Series,2015-01-01,"Engie, France",
"Printed electronics, product design and the education of future industrial designers?","The knowledge transfer of printed electronics technology to the designers of products has the potential to make a significant impact. There is a perceived lack of exposure to this emerging technology among industrial designers. It is desirable for student designers to be made aware of the opportunities such technology affords in order to enhance the design of future products. It offers a diverse range of new flexible form factors, no longer constrained by a rigid circuit board. In order to understand this disruptive emerging technology, a knowledge framework is required to support the education of student designers. This paper focuses on three essential areas of knowledge for a framework: approaches to technology readiness; techniques used for printed electronics, and a taxonomy of printed electronics. This combined information with design examples and a technology readiness grading would provide a basis for the development of understanding printed electronics. This paper concludes that a knowledge framework of printed electronics can be achieved. The translation of other fields into a taxonomy then utilised for educational innovations has previously proved successful within the context of Industrial Designers and Engineering Designers understanding the respective language of their disciplines. The overall goal of this research is to create a printed electronics taxonomy that can be used to educate student designers and enhance future product design outcomes.",Nicola Y.; Southee D.; Mark E.,Conference Proceeding,"Proceedings of the 17th International Conference on Engineering and Product Design Education: Great Expectations: Design Teaching, Research and Enterprise, E and PDE 2015",2015-01-01,Loughborough University,Industrial designers ;  Printed electronics ;  Product design
Conditions for the promotion and development of creative industries within higher education institutions,"Higher Education Institutions (HEIs) play an important role on the promotion and development of creative industries (e.g. product design companies). These roles, however, are not clearly defined. Previous studies by the authors, conducted in Colombia, encountered several critical internal factors as well as environmental relationships proper of the ecosystem of business that affect performance in creative industries. HEIs can promote specific activities to become agents that enhance the development of these creative industries, thus contributing to overcome environmental and critical internal factors. This paper presents a model that can serve as a starting point within HEIs to establish policies towards this goal. For such purpose, the present research extended the aforementioned studies to Argentina and the United States, countries recognized worldwide for the development of ""creative industries"" or ""creative economy"". Fieldwork was performed in nine cities: two in Colombia, two in Argentina and five in the United States. Data was collected via interviews and focus group studies conducted at universities and creative industries, as well as with experts, government representatives and support organisations. A PESTEL analysis was used to identify weaknesses that could become opportunities for action within HEIs. The results allow for the establishment of nine key roles of the HEIs (i.e. education, moderator of the ecosystem, research, foster discussion, investment, on-going support, dynamism, joker, and simulation/real environment) that can be related to these institutions' substantive functions (i.e. teaching, research, extension, and support and integration), which contribute to enhance the development of creative industries, their growth and long-term sustainability.",Hernandez M.; Podesta M.; Bedoya B.,Conference Proceeding,"Proceedings of the 17th International Conference on Engineering and Product Design Education: Great Expectations: Design Teaching, Research and Enterprise, E and PDE 2015",2015-01-01,Universidad EAFIT,Creative economy ;  Creative industries ;  PESTEL ;  Role of higher education institutions
A research based on signage design experiment to test users' engagement,"This research was based on the signage system design experiment in College of Design & Innovation (D&I), Tongji University. The new building of D&I undertaking a multi-functional complex for students and staffs was built and put into use in 2014, which appearing to be fertile for promoting communication, collective activities, fostering design thinking and triggering interaction between users and the environment. As part of the design for the new building, our team designed the signage system, looking at how to encourage users' interaction and engagement in the co design process. With the theoretical research, we choose the following methods to testify the users' interactive behaviour and feedback: VERBAL COMMUNICATION, ENVIRONMANTAL VISUAL STIMULUS and PEER EDUCATION. This paper examines how those methods could improve in the users' engagement within the scope of a three-month prototype research. After the prototype and research process, relevant and informative statistics have been collected and analyzed. The findings so far have led us to conclude that properly and purposed stimulus and the sequence of stimulus phases can lead to a more dynamic, effective, and innovative user engagement in co-design process. Further more, the methods can make big difference according to difference users. Appropriate methods for specific users could lead to effective results.",Wu D.; Xu R.,Conference Proceeding,"Proceedings of the 17th International Conference on Engineering and Product Design Education: Great Expectations: Design Teaching, Research and Enterprise, E and PDE 2015",2015-01-01,Tongji University,Interaction ;  Participatory design ;  User's engagement
Old hopes through new schemes: A path towards innovation,"This paper seeks to provide a method of developing innovative thoughts, theories and ways of doing by unearthing and reconsidering theories proposed as a reaction to the circumstances created by the Industrial Revolution. These theories might not have had the desired impact at that time, but this study offers the option of looking at them through the eyes of the present and merging them with new conceptions and ideologies. In this way, it is possible to generate innovative and practical ways of solving problems that emerged more than a hundred years ago and with which we still struggle. The central purpose of this paper is to prove how innovation can also be found in past studies and thoughts if they are applied in different ways, with new tools and in a contemporary context. Once all these has been stated the main aim or research question of this work is formulated as following: How to provide a way to generate innovative and relevant ways of product development that might generate higher ethical standards within product and industrial design theory, based on hypotheses and propositions formulated in reaction to the Industrial Revolution.",Caro Del Castillo A.,Conference Proceeding,"Proceedings of the 17th International Conference on Engineering and Product Design Education: Great Expectations: Design Teaching, Research and Enterprise, E and PDE 2015",2015-01-01,OsloMet – StorbyUniversitetet,Design processes ;  Ethics ;  Industrial arts ;  Innovation ;  Theories
Visualising workplace design,"Design is a learning process and the use of prototyping activities for the sake of learning increases the design thinking, i.e. the dialogue and feedback on ideas. Hence, representations ranging from sketches to different kind of models and animations are recommended to be used as prototypes to mediate user needs and to support communication within the team. Low-fidelity prototyping enables rapid visualisation of ideas, reframes failures into learning, generates perceptual progress and supports creativity. In product design, different visualisation techniques are used to generate and communicate ideas since thinking visually is seen as necessary for innovation. This paper describes the work of developing a course where you combine the task of workplace design with traditional industrial design visualisation methods like sketching, model making and 3D computer aids. By using the knowledge and experience from product design and incorporate it into workplace design, a process where all parties contribute in new ways could be achieved. In the course the students start by performing an individual investigation of the present research front for production visualisation by summarizing and analysing a number of scientific articles. A work place design project was then performed where exploratory, explanatory and persuasive visualizing techniques were implemented. Through a creative and constructive collaboration across disciplinary boundaries, Industrial Production Environment and Industrial Design, we have created and implemented a course in an area that has been lacking in our Master Program.",Håkansson A.; Stenberg M.; Öhrling J.,Conference Proceeding,"Proceedings of the 17th International Conference on Engineering and Product Design Education: Great Expectations: Design Teaching, Research and Enterprise, E and PDE 2015",2015-01-01,Luleå University of Technology,Communication ;  Layout ;  Participation ;  Visualization ;  Workplace design
"International Conference on Management, Information and Educational Engineering, MIEE 2014",The proceedings contain 190 papers. The special focus in this conference is on New Technologies in Education and Sports. The topics include: Research on the information literacy education of university embedded cognition; problems and countermeasures of the cohesive models between secondary vocational education and undergraduate education system; study on innovation in ideological and political education based on the internet age; study on solfeggio teaching under MIDI environment; a study on english language acquisition of bilingual children with different bilingual proficiency; exploitation on school-based traditional ethnic sports course in primary and middle schools of ethnic region in northwest guangxi; a discourse-based english passive voice teaching; study on the talent training model of safety engineering specialty based on career orientation; the compared research of modern sports teaching mode in China and the USA; network information foraging behavior strategy of virtual scientific research team members; exploration on adaptability education for college students; an empirical analysis of competitiveness of foreign trade in guizhou province; evaluating the function and effect of an educational game; research into validity of implementation of humanistic quality-based education in integrated english teaching of english major; a brief talk about harmonious ideological-education; discussion on innovative talent cultivating mode under the ideology of CDIO engineering educational concept; the predicaments of specialized english listening and speaking bilingual teaching for international trade majors and transformation of higher vocational education in the context of economic transition.,,Conference Proceeding,"Proceedings of the International Conference on Management, Information and Educational Engineering, MIEE 2014",2015-01-01,,
Engineering education in the Middle East and North Africa: An industry perspective,"The Middle East and North Africa (MENA) region is poised to undergo tremendous industrial development on the way to diversify its economy and become less dependent on oil and gas revenues. Industrial development has always been linked to the ingenuity and innovation of engineering minds. In this chapter, we examine engineering education in the MENA region from the perspective of a large industrial organization that has been depending on engineers, training them and developing them for more than 30 years. The critical engineering skills required by industry are discussed and the role of engineering education in helping industry succeed is emphasized. Close collaboration between industry and engineering schools is very important in order to ensure that students are well prepared to join the workforce and contribute to solving industry’s and society’s problems. This collaboration should focus not only on technical abilities but also on developing soft skills. Critical thinking and problem solving stand out as leading skills that are highly required for engineering graduates to succeed in industry. These skills also need more attention from engineering programs in the region in order to prepare the professional engineers needed by industry. Other important aspects of engineering education in the region include the role of internships, research and innovation, and the critical importance of integrating safety into engineering education.",Ouederni M.,Book,"Advances in Engineering Education in the Middle East and North Africa: Current Status, and Future Insights",2015-01-01,Qatar Petrochemical Company (QAPCO),Engineering skills ;  Industry–academia collaboration ;  Internship ;  Learning and development ;  Research and innovation
"Leveraging pedagogical innovations for science, technology, engineering, and mathematics (STEM) education in the Middle East context","Background and Purpose Over the past 20 years, educational research across all science, technology, engineering, and mathematics (STEM) disciplines has revealed traits common to many of the most successful pedagogical innovations; those that feature learning contexts that enable rich peer interactions and learning tasks that present students with real-world, ill-posed problems produce the most substantial learning gains in their students. Further refinements to pedagogies in the West increasingly come from research into related “affective factors”: motivations, expectations, and self-efficacy. This state of affairs raises important questions for the developing world. Mainly, how will pedagogical innovations and educational reforms, designed for Western cultures, function when implemented in a novel context, particularly in the Middle East? Design/Method/Approach This chapter closely examines the case of Khalifa University (KU) in Abu Dhabi and three course reform projects designed to introduce such pedagogical innovations to its largely Gulf Arab student body. These three are: (1) the Engineering Problem Solving Course offered by the Departments of Aerospace and Mechanical Engineering, (2) the University Physics I course offered by the Department of Applied Mathematics and Sciences, and the (3) Introduction to Biomedical Engineering offered by the Biomedical Engineering Department. All three were implemented in experimental formats, making significant to exclusive use of project-based learning, collaborative learning, and problem-based learning, respectively. Although the general core of the pedagogies used in course reform was mainly adopted from well-established Western educational models, the instructional strategies including the open-ended, ill-structured problems were specifically designed to “custom-fit” the KU and the UAE culture. Results/Anticipations In the case of KU, we find that problem-based, project-based, and collaborative learning modalities can be implemented with minimal modification to their core features. Our research results show that learning gains or favorable attitudinal gains in the three pilot courses studied are all improved relative to the traditional, lecture-centered version of the same courses and with the same student body. While there is still a gap between these and similar Western counterpart courses, there is evidence that the differences are likely due to pre-instruction factors, particularly second-language issues, and not to the effect of the particular pedagogy or implemented instructional strategies. Conclusions This result is not a “recipe-for-success” in similar institutions in the Gulf or broader Middle East and North Africa (MENA) region. Every institution has its own idiosyncrasies, which must be anticipated by educational innovators on the ground, but anticipation of such factors and adaptation to them is possible. Rather, we provide a proof of principle that contributes significantly to dispelling the beliefs that alternatives to traditional, lecture-based instruction are impossible to implement in particular cultures or that they could never be fruitful for student learning in the Gulf Arab context.",Balawi S.; Khalaf K.; Wesley Hitt G.,Book,"Advances in Engineering Education in the Middle East and North Africa: Current Status, and Future Insights",2015-01-01,Khalifa University of Science and Technology,Collaborative learning ;  Engineering education ;  Pedagogy ;  Problem-based ;  Project-based ;  STEM
Frontier discoveries and innovations in interdisciplinary microbiology,"This excellent book covers wide-ranging topics in interdisciplinary microbiology, addressing various research aspects and highlighting advanced discoveries and innovations. It presents the fascinating topic of modern biotechnology, including agricultural microbiology, microalgae biotechnology, bio-energy, bioinformatics and metagenomics, environmental microbiology, enzyme technology and marine biology. It presents the most up-to-date areas of microbiology with an emphasis on shedding light on biotechnological advancements and integrating these interdisciplinary microbiology research topics into other biotechnology sub-disciplines. The book raises awareness of the industrial relevance of microbiology, which is key component of this unique collection. The topics include production of antioxidant-glutathione, enzyme-engineering methods, probiotic microbiology and features of microbial xylanases. It also covers some other remarkable aspects of microbiology, like potential health hazards in recreational water and fullerene nanocomposites, which are vital for biotechnological interventions. This book will be valuable resource for senior undergraduate and graduate students, researchers and other interested professionals or groups working in the interdisciplinary areas of microbiology and biotechnology.",Shukla P.,Book,Frontier Discoveries and Innovations in Interdisciplinary Microbiology,2015-01-01,Maharshi Dayanand University,
"Decrease of morbidity in road traffic accidents in a high income country - An analysis of 24,405 accidents in a 21 year period","Background The WHO initiated the ""Decade of Action for Road Safety"" because the fatality on road traffic accidents could become the fifth leading cause of death in 2030. On the contrary, fatalities continue to decrease in high income countries. The aim of the study was to find evidence for changes in injury severity of passenger car occupants after road traffic accidents in Germany over time, and to find contributing factors. Methods Data from the German In Depth Accident Study (GIDAS), representative for Germany, was used. A total of 24.405 accidents, reported from 1991 until 2011. 44.503 adult passenger car occupants were examined. A multivariable logistic regression model was developed to find reasons for observed trends over time. Results The relative decrease in mortality was 68.8% from 1991 until 2011. Between 2006 and 2011, the percentage of severely injured traffic victims was less than half, both in terms of the whole body and individual body regions. For injuries with an Abbreviated Injury Scale (AIS) ≥2, the percentage of persons with lower leg injuries declined by 72.5%, followed by the percentage of persons with pelvic injuries (61.5%), upper extremity injuries (57.7%), head injuries (54.3%), thorax injuries (50.0%), and abdomen injuries (40.0%). The multivariable regression model found 13 independent variables associated with injury prevention (e.g. seat belt use: OR 0.41, CI 95% 0.32-0.49; airbag: OR 0.86, CI 95% 0.75-0.99). The implementation of protective factors increased over time while accident constellations with a high probability for severe injury decreased over time. Conclusion The decrease of severe injuries after road traffic accidents can be only attributed to a comprehensive approach including the enforcement of road safety policies and innovations in car engineering and emergency medicine. Traffic related measures and alcohol level control, and seat belt usage enforcement next to other technical advances are considered especially important.",Ernstberger A.; Joeris A.; Daigl M.; Kiss M.; Angerpointner K.; Nerlich M.; Schmucker U.,Journal,Injury,2015-01-01,AUDI AG;Klinikum der Universität Regensburg und Medizinische Fakultät;AO Clinical Investigation and Documentation,accident analysis ;  accident research ;  multiple trauma ;  passenger car accident ;  road traffic accident ;  seriously injured
Management of software engineering innovation in Japan,"This book assesses the achievements of the software engineering discipline as represented by IT vendors in Japan in order to deepen understanding of the mechanisms of how software engineering capabilities relate to IT vendors’ business performance and business environment from the perspective of innovation and engineering management. Based on the concepts of service science and science for society, the volume suggests how to improve the sophistication of services between the demand side, i.e., IT user companies, and the supply side, i.e., IT vendors, simultaneously. The author and his colleagues developed a structural model including innovational paths, such as service innovation, product innovation and process innovation, and a measurement model including the seven software engineering capabilities: Deliverables, project management, quality assurance, process improvement, research and development, human resource development and customer contact. Then they designed research on software engineering excellence and administered it with the Japanese Ministry of Economy, Trade and Industry and Information-Technology Promotion Agency. Through statistical analyses of the results, they found that human resource development and R&D are significant fundamental conditions to improve the quality of the deliverables and that IT firms with high levels of deliverables, derived from high levels of human resource development, quality assurance, project management and process improvement, tend to sustain high profitability. In addition, they developed a measurement model based on Porter’s five forces and Barney’s resource-based view. A regression tree analysis suggested that manufacturer spin-off vendors tend to expand business with well-resourced R&D, whereas user spin-off vendors tend to depend heavily on parent company demand.",Kadono Y.,Book,Management of Software Engineering Innovation in Japan,2015-01-01,Ritsumeikan University Osaka Ibaraki Campus;Tokyo University of Foreign Studies,
Electronic systems for health management,"Several important societal and economic world problems can be addressed by the smart use of technology. The past 40 years have witnessed the realization of computational systems and networks, rooted in our ability to craft complex integrated circuits out of billions of electronic devices. Nowadays, the ability to master materials at the molecular level and their interaction with living matter opens up unforeseeable horizons. Networking biological sensors through body-area, ad hoc and standard communication networks boosts the intrinsic power of local measurements, and allows us to reach new standards in health management. The Swiss Nano-Tera program addresses applications of nanotechnologies to health management, and it has been instrumental in fostering research and innovation in this domain. The Nano-Tera program Nano-Tera addresses system engineering research that leverages micro-, nano-, information, and communication technologies. The broad objectives of the program are both to improve quality of life and security of people across different levels of education, wealth and age, and eventually to create innovative products, technologies and manufacturing methods, thus resulting in job and revenue creation. Although the principal application domains are health and environment, energy and security issues are also investigated as support areas. The intrinsic value of the underlying research is to bridge traditional disciplines, including electrical engineering, micro/nano-mechanical systems engineering, biomedical sciences, and computer/communication sciences, with the objectives of (i) deepening the understanding of enabling technologies, (ii) reducing scientific concepts to practice, and (iii) mastering the novel challenges of designing large-scale complex systems.",Micheli G.,Book,Handbook of Bioelectronics: Directly Interfacing Electronics and Biological Systems,2015-01-01,École Polytechnique Fédérale de Lausanne,
How to cross the border from R to D? The example of conception of new medical devices,"The border between Research and Development for a new medical device is often unclear due to non-linear process of its development and frequent feedbacks from trials in clinical settings to a new conception of the product. Sometimes researchers under-estimate these translational studies since they do not lead to an increase of fundamental knowledge. However, and especially in the field of medical devices, users have to face specific difficulties due to the variability of the biological systems under study. Results obtained in translational research often depend on this variability and new questions or scientific obstacles arise from the confrontation to the real world. In order to address these new challenges, reverse translational research is required. Fundamental research is then fuelled by the results of translational research. A useful model of medical device development is presented here through several examples of translational research.",Pazart L.,Book Series,Communications in Computer and Information Science,2015-01-01,Centre Hospitalier Universitaire de Besançon,Innovation ;  Medical device ;  R & D - clinical trials ;  Translational research
Using hybrid model to evaluate performance of innovation and technology professionals in marine logistics industry,"With the development of marine logistics industry to grow, the government and corporate more and more attach importance to the performance evaluation of innovation and technology professionals. Combine the characteristics of marine logistics industry and innovative technology professionals to design a performance evaluation index of marine logistics industry in innovation and technology professionals, with the Analytic Hierarchy Process (AHP) to determine the weights of the various performance indicatorsf and through the establishment of fuzzy comprehensive evaluation model to make the problems of complex performance evaluation quantification and then come to their performance evaluation results, and provide reference methods and recommendations for innovation and technology professionals in performance evaluation theory and practice of marine logistics industry.",Qu Q.; Chen K.; Wei Y.; Liu Y.; Tsai S.; Dong W.,Journal,Mathematical Problems in Engineering,2015-01-01,Shanghai Maritime University;Tianjin University of Finance and Economics;Nankai University;Shanghai Institute of Technology;University of Electronic Science and Technology of China,
Prevention through Design Adoption Readiness Model (PtD ARM): An integrated conceptual model,"BACKGROUND: Prevention through Design (PtD), eliminating hazards at the design-stage of tools and systems, is the optimal method of mitigating occupational health and safety risks.Arecent National Institute of Safety and Health initiative has established a goal to increase adoption of PtD innovation in industry. The construction industry has traditionally lagged behind other sectors in the adoption of innovation, in general; and of safety and health prevention innovation, in particular. Therefore, as a first step toward improving adoption trends in this sector, a conceptual model was developed to describe the parameters and causal relationships that influence and predict construction stakeholder 'adoption readiness' for PtD technology innovation. METHODS: This model was built upon three well-established theoretical frameworks: the Health Belief Model, the Diffusion of Innovation Model, and the Technology Acceptance Model. Earp and Ennett's model development methodology was employed to build a depiction of the key constructs and directionality and magnitude of relationships among them. Key constructs were identified from the literature associated with the three theoretical frameworks, with special emphasis given to studies related to construction or OHS technology adoption. RESULTS: A conceptual model is presented. Recommendations for future research are described and include confirmatory structural equation modeling of model parameters and relationships, additional descriptive investigation of barriers to adoption in some trade sectors, and design and evaluation of an intervention strategy.",Weidman J.; Dickerson D.; Koebel C.,Journal,Work,2015-01-01,Virginia Tech College of Engineering;Virginia Polytechnic Institute and State University;Brigham Young University,Construction ;  Engineering controls ;  Prevention through Design (PtD) ;  Technology adoption
"A review of research and innovation in garment sizing, prototyping and fitting","Achieving well fitting garments matters to consumers and, therefore, to product development teams, garment manufacturers and fashion retailers when creating clothing that fits and functions both for individuals and for a retailer's target populations. New tools and software for body scanning and product development enhance the ways that sizing and fitting can be addressed; they provide improved methods for classifying and analysing the human body and new ways of garment prototyping through virtual product development. Recent technological developments place a growing demand on product development teams to reconsider their approach to prototyping, sizing and fitting. Significant, related changes are also being made in the fashion retail environment, including innovations in virtual fit to enable consumers to engage with fit online. For best effect in the short term, such advances need to relate well to existing manufacturing practices and to the methods that have, over many years, become embedded by practitioners into the processes involved in clothing product development and those used for establishing garment fit. The high rate of technological advance, however, places an urgent need on practitioners to change; established principles of pattern theory need to be recognised explicitly and followed consistently, otherwise, new techniques for developing and assessing products will not be able to be fully exploited. Practitioners will be pressed to adopt more data-rational approaches to product development, including adopting engineering principles into the practice of clothing product development. For example, comparisons made between the traditional two-dimensional garment pattern and the three-dimensional environment accessible through 3-D body scanning technology, provide both the stimulus and the data required to support a reexamination of how the measurements required for clothing product development should be defined. This should be coupled with a more explicit recognition of ease as a factor requiring quantification within clothing engineering. New methods of categorising the body in terms of its form also allow recognition of the restrictions of proportional theories in pattern construction; they afford promising opportunities for advancing the practices of sizing and fitting in clothing product development.",Gill S.,Trade Journal,Textile Progress,2015-01-01,The University of Manchester,3D body scanning ;  Anthropometrics ;  Augmented reality ;  Body shape ;  Clothing ease ;  Clothing fit ;  Clothing sizing ;  Human proportions ;  On-line fit technology ;  Online fashion retailing ;  Pattern construction ;  Product development ;  Virtual product interfaces ;  Virtual prototyping ;  Virtual try-on
Adaptive expertise and knowledge fluency in design and innovation,"Introduction. This chapter presents an overview of the adaptive expertise framework and describes how this framework holds promise for exploring knowledge fluency in the context of engineering design and innovation. Adaptive expertise is linked to research on knowledge transfer and the development of expertise. Each of these theoretical approaches explores how one recognizes when knowledge learned in one setting may apply in a novel setting, and the mechanisms for transfer of knowledge when challenged by an unfamiliar or ambiguous situation. The adaptive expertise framework is directly applicable in the context of design and innovation given the emphasis on how one develops adaptiveness in learning, and how to apply knowledge fluidly. The process of design and innovation involves developing a solution where one does not yet exist. From this perspective, every design situation is novel, embeds ambiguity, and has no one correct answer. The very nature of design requires one to recognize how prior knowledge might apply under new circumstances. Furthermore, research suggests that the nature of knowledge one employs in the process of design innovation is nuanced, complex, and spans the cognitive, metacognitve, and affective domains.",McKenna A.,Book,Cambridge Handbook of Engineering Education Research,2015-01-01,Arizona State University,
Curriculum design in the middle years,"Introduction. This chapter aims to call attention to the “middle years” of engineering study, which are often overlooked from a research perspective. There have been tremendous efforts over the past two decades focused on the first year and final year of engineering education. Although there have been efforts targeted at the middle years, which we summarize in this chapter, we argue that there is a need for more attention and research-driven innovations for these formative years for the emerging engineer. The second and third years of engineering study are times when students are focused on their specific engineering disciplines, beginning with the foundational engineering sciences and leading to discipline-specific core courses. Our goal is to highlight creative and successful efforts in these years. We hope this can inspire other instructors to use these examples as models for adaptation to their own disciplines and courses. We focus on several major engineering disciplines, but deliberately leave out computer science because at many institutions this department may not reside in the engineering school. Furthermore, we do not review the myriad literature related to distance and online learning, service-learning, or cooperative education. Our intended audience includes new engineering faculty, all engineering faculty interested in curriculum reform, and engineering education researchers, including graduate students pursuing this field of study. Finally, given our space limitations, we admittedly take a narrow view in focusing primarily on work in the United States.",Lord S.; Chen J.,Book,Cambridge Handbook of Engineering Education Research,2015-01-01,University of San Diego;California Polytechnic State University,
Design-based research in engineering education: Current state and next steps,"Introduction. Engineering education research is looking to research methods in education and related social sciences as a source for new approaches (Adams et al., 2011; Borrego & Bernhard, 2011; Case & Light, 2011; Davison, 2010; Ganesh, 2011; Johri & Olds, 2011; Pears, Fincher, Adams, & Daniels, 2008; Streveler & Smith, 2010). Design-based research in education, the focus of this chapter, is a natural source for ideas because this emerging methodology draws on engineering practices for some of its key values and approaches (e.g., Brown, 1992; Hjalmarson & Lesh, 2008; Middleton, Gorard, Taylor, & Bannan-Ritland, 2008). Indeed, inspiration for one of the early stage models for design-based research in education (Bannan-Ritland, 2003) was proposed by Woodie Flowers, an MIT engineer, at a National Science Foundation (NSF)–funded workshop (Kelly & Lesh, 2001). Design-based research can contribute to engineering education research because it also draws on (1) a tradition of studies in mathematics and science education (e.g., Cobb, McClain, & Gravemeijer, 2003; Kelly, Baek, Lesh, & Bannon-Ritland, 2008) and (2) frameworks from diffusion of innovations (Zaritsky et al., 2003) and more recently (3) from educational data mining (e.g., Baker & Yacef, 2009). In this chapter, I use one model for design-based research in education, the Integrative Learning Design (ILD) framework (Bannan-Ritland, 2003), and illuminate its use with examples from education and an engineering education study by Hundhausen, Agarwal, Zollars, and Carter (2011). I suggest next steps in design-based research for engineering education research, including the creation of a Design Exchange for Scholars that would actively integrate insights from educational and engineering education research and place a greater emphasis on learning analytics and educational data mining.",Kelly A.,Book,Cambridge Handbook of Engineering Education Research,2015-01-01,George Mason University,
The normative contents of engineering formation: Engineering studies,"Introduction. Engineering educators will be persuaded to alter pedagogy and curricula only when presented with rigorous research demonstrating better learning outcomes through alternative practices. So goes one justification for the recent rise of engineering education research (EER) as an arena of scholarship (Borrego, 2007; Lohmann, 2005). It builds on the view that engineering educators will be influenced most by educational research that best emulates the high value they place on rational, rigorous, especially quantitative, approaches to their own research. Rigorous EER will increase the frequency through which engineering educators adopt curricular innovations. Although engineering educators of the 1980s and 1990s showed themselves to not be influenced by the many calls for change that lacked supporting evidence, and no one advocates bad educational research, overemphasizing the assumption that engineering educators are rational actors who are most responsive to rational argument may prove, however, to be self-limiting. It fails in particular to place sufficient emphasis on the normative contents of engineering practice and, hence, the normative commitments in engineering teaching and learning. EER must critically examine not only what engineering educators do and how they do it but also why they do it. What is engineering for? What are engineers for? Engineering knowledge and practices always have normative contents. That is, engineers work in relation to or on behalf of a multitude of broader sociomaterial projects, that is, projects whose participants and implications extend beyond engineers and engineering. Because the education and training of would-be engineers seeks to prepare them for engineering work, a key issue for engineering education researchers to consider is the normative contents of engineering formation. I use the European term “formation” because it helpfully refers and calls attention to both formal education and informal training.",Downey G.,Book,Cambridge Handbook of Engineering Education Research,2015-01-01,Virginia Polytechnic Institute and State University,
ICCREM 2015 - Environment and the Sustainable Building - Proceedings of the 2015 International Conference on Construction and Real Estate Management,"The proceedings contain 132 papers. The topics discussed include: a safety model for construction site layout planning using an ACO algorithm; research on the index system of comprehensive benefits of the reconstruction of old factory buildings, old villages, and old towns; research on the current situation and development countermeasures of engineering construction supervision; analyzing factors affecting time, cost, and quality between diverse public construction agencies; representation and reasoning for common quality faults of construction based on ontology; empirical study on the contribution of the construction industry in Guangdong province; simulation analysis of a contract modification process based on stochastic Petri nets: a case study of mechanical and electrical installation projects in the Guangzhou metro; and a study on the innovation mode of a Chinese construction management certified qualification system based on knowledge integration.",,Conference Proceeding,ICCREM 2015 - Environment and the Sustainable Building - Proceedings of the 2015 International Conference on Construction and Real Estate Management,2015-01-01,,
