Title,Abstract,Author,Aggregation_Type,Publisher,Publication_Date,Institutions,Keywords
Digital transformation as the key to synthesis of educational and innovation process in the research university,"The focal point is the problem of synthesis of educational and innovation process in the contemporary research university. The main purpose of the paper is to describe motivational and methodological aspects of such transformation, necessary to increase the effectiveness of educational process with the aid of CDIO standards. The particular case of implementation of the new laboratory module on how digital transformation of educational process works as the key to development of new approaches and achievement of major results in obtaining new competences and skills for graduates of nuclear engineering educational programs is introduced.",Bozhko Y.; Maksimkin A.; Baryshev G.; Voronin A.; Kondratyeva A.,Book Series,Communications in Computer and Information Science,2016-01-01,National University of Science & Technology (MISIS);National Research Nuclear University MEPhI;Peter the Great St. Petersburg Polytechnic University;South Ural State University,Digital transformation ;  Engineering education ;  Innovation in education
Pattern of patent-based renewable energy technology innovation in China,"Renewable Energy sources could provide a solution to enhance energy efficiency and air pollution governance, and is one of the key strategies to address sustainable development. Renewable energy technology innovation is a fundamental determinant of energy-saving and pollution management performance. This paper profiles and classifies renewable energy patents and uses visual techniques to examine their innovation capabilities. A renewable energy patents dataset derived from China’s State Intellectual Property Office (SIPO) containing 49,460 renewable energy invention patents granted between 1985 and 2014 was constructed. The temporal and spatial distribution of renewable energy patents shows that eastern provinces had the majority of renewable energy patents, which denote that renewable energy science is geographically concentrated. Drilling further, it is confirmed that a clear pattern of concentration of renewable energy knowledge generation in a small number of big cities. The pattern of renewable energy patents by features and ownership indicates that enterprise plays a very important role in renewable energy innovation and university also attributes a lot.",Liu Y.; Hu Z.; Liu Z.,Journal,International Journal of Earth Sciences and Engineering,2016-01-01,"Institute of Geographic Sciences and Natural Resources Research, Chinese Academy of Sciences;Chinese Academy of Sciences;Central South University;Hunan Normal University",Patents ;  Renewable energy ;  Technology innovation
Research progresses in technological innovation and integration of agricultural engineering,"Based on the technical characteristics of agricultural engineering, this research developed a theoretical system and methodology on the integration of agricultural engineering technology by studying the classification of constituent technologies, technological evaluation and integration, and optimization of agricultural engineering patterns. Thirty-two integrated agricultural engineering patterns are proposed according to the methodology for different regions with different local industry backgrounds, operating scales and objects. This research provides a solid foundation for the study of the agricultural engineering technical scheme, patterns and construction standards, which can help to provide a comprehensive solution to problems relevant to modern agriculture.",Zhu M.; Zhou X.; Zhai Z.,Journal,International Journal of Agricultural and Biological Engineering,2016-01-01,Chinese Academy of Agricultural Engineering,Agricultural engineering ;  Patterns ;  Technology classification ;  Technology innovation ;  Technology integration
Testing distributed and heterogeneous systems: State of the practice,"In a growing number of domains, such as health-care and transportation, several independent systems, forming a heterogeneous and distributed system of systems, are involved in the provisioning of end-to-end services to users. Testing such systems, running over interconnected mobile and cloud-based platforms, is particularly important and challenging, with little support being provided by current tools. In order to assess the current state of the practice regarding the testing of distributed and heterogeneous systems (DHS) and identify opportunities and priorities for research and innovation initiatives, we conducted an exploratory survey that was responded by 147 software testing professionals that attended industry-oriented software testing conferences, and present the main results in this paper. The survey allowed us to assess the relevance of DHS in software testing practice, the most important features to be tested in DHS, the current status of test automation and tool sourcing for testing DHS, and the most desired features in test automation solutions for DHS. We expect that the results presented in the paper are of interest to researchers, tool vendors and service providers in this field.",Lima B.; Faria J.,Conference Proceeding,ICSOFT 2016 - Proceedings of the 11th International Joint Conference on Software Technologies,2016-01-01,"Institute for Systems and Computer Engineering, Technology and Science;Universidade do Porto",Distributed Systems ;  Heterogeneous Systems ;  Software Testing ;  State of the Practice ;  Systems of Systems
Why engineering ethics are required? : Science and technology,,Owa T.,Journal,Toraibarojisuto/Journal of Japanese Society of Tribologists,2016-01-01,Kanazawa Institute of Technology,Design ;  Engineer ;  Engineering ;  Ethics ;  Innovation ;  Product ;  Research paper ;  Scientist
Opensemble: A framework for collaborative algorithmic music,"This article introduces Opensemble, a framework for collaborative algorithmic music which employs the software engineering techniques used by the Open Source development model to discover the music that this kind of distributed and large scale collaboration can offer. This proposal combines the author's prior research with current aesthetic concerns and an interest in exploring recent ideas behind Open Innovation for computer music. This work presents the first motivations of the framework.",Zabaljáuregui M.; Dorado D.,Conference Proceeding,"ICMC 2016 - 42nd International Computer Music Conference, Proceedings",2016-01-01,Venten Music;UNQ,
Innovative research methods for creatin of product value in the furniture industry,"Value of the product can be created effectively only in the cooperation of the designer, consumer and producer in the design stage in relation to the scientific methods applying. This paper presents the process of product value creating in the chosen furniture industry enterprise with applying of innovative research method based on consumer attitudes analysis with regard to the furniture price evaluation and the product functionality analysis towards innovative product creating.",Tomasz W.; Stasiak-Betlejewska R.; Domljan D.,Conference Proceeding,"27th International Conference on Wood Science and Technology, ICWST 2016: Implementation of Wood Science in Woodworking Sector - Proceedings",2016-01-01,"University of Zagreb, Faculty of Forestry and Wood Technology;Częstochowa University Of Technology;B+R Studio",Design ;  Innovation ;  Value Analysis
Strategic transformation through innovation in emerging industry: A case study,"Firms in traditional industries need to sustain their competitive advantage through strategic transformation in today's highly dynamic environment. From a case study of a Chinese manufacturing firm, we show evidence that traditional firms can utilise the analytical tool of technology mapping to capture new innovation opportunities in emerging industries. In contrast to prior studies that mainly explore how firms learn and accumulate knowledge and capabilities in different growth stages within their respective industry, this study suggests that accumulated technological competency not only can propel a firm to move up on the current value chain but can also help it leap to an emerging market to capture new opportunities. These findings imply important policy applications and point out new research directions.",Liu X.; Chen J.; Xie Y.; Wu D.,Journal,International Journal of Technology Management,2016-01-01,Tsinghua University School of Economics and Management;Xiamen University;Shepherd University,Core capabilities ;  Core rigidity ;  Emerging industry ;  Strategic transformation ;  Technology roadmapping
Experiences with ICME information infrastructures for applying materials models in sequence to give accurate macroscopic property prediction,"This paper draws on findings from the Material Data Management Consortium. The consortium, now in its 15th year, enables leading engineering enterprises (including among others GE, Boeing, Honeywell, Lockheed Martin, and NASA) to collaborate on best practice approaches to managing and applying critical materials information and technology with a key focus on traceable workflows for simulation and multi-scale modelling of materials, their processing and the resulting components. A key emphasis has been on verification and validation of macroscopic materials properties generated through sequentially-applied materials models; from ab-initio codes or models of microscopic unit cells through calculations at various length scales up to macroscopic properties. An example of this integration technology is described, using the MAC/GMC micromechanics code from NASA Glenn Research Center. Focus is given to the traceability of the simulated data and capture of sufficient metadata to ensure that the simulations can be recreated in future. The traditional method for understanding the effects of these different factors on materials innovation follows a set pattern where advantageous properties are pursued, iterating between process and structure while measuring the appropriate property. Progress relies on extensive and expensive physical testing campaigns, which generate vast quantities of highly complex data. There are hundreds of possible test types within materials engineering, all generating data of differing types, complexity, and different formats.",Marsden W.; Cebon D.; Arnold S.; Bednarcyk B.; Austin N.; Terentjev I.,Conference Proceeding,TMS Annual Meeting,2016-01-01,NASA Glenn Research Center;Granta Design Limited,ICME ;  MAC/GMC ;  Micromechanics ;  Simulation ;  Software ;  Workflow
Double fuzzy C-means model and its application in the technology innovation of China,"Aiming to improve the algorithm of the classic fuzzy C-means model (FCM), a double fuzzy C-means model (DFCM) was presented in this paper. A new fuzzy cluster validity index (RWW) and the DFCM algorithm were proposed, simultaneously. Then, the double fuzzy C-means model was applied for the clustering analysis of the regional technology innovation level in China. The validity of the double fuzzy C-means model was tested using the wine data set of UCI. The comparison results of different cluster validity indexes validated the fuzzy cluster validity index (RWW) proposed in this paper. The application example and wine data set clustering results indicated that the DFCM model enhanced the intra-class compactness and inter-class separation, making the classification more accurate.",Li L.; Wang R.; Li X.,Journal,Journal of Intelligent and Fuzzy Systems,2016-01-01,Shandong Agricultural University;Wuhan University of Technology,category membership ;  cluster validity index ;  Double fuzzy C-means model ;  technology innovation level
An innovation monitoring method of vehicle induced aerodynamic load on sound barrier integrated with photogrammetry and image analysis,"Structural durability diseases of sound barrier erected on urban rapid viaduct have become more obvious with the disturbance effect of aerodynamic load induced by running vehicles. Primary reason lies in no enough consideration of vehicle-induced aerodynamic load (VIAL) action on sound barrier and its effect in the process of structural design, especially the absence of anti-fatigue design under VIAL. For sound barrier in service on urban rapid viaduct, under the action of VIAL, surface wind pressure on screen body and its vibration response can be easily collected by on-site wind pressure and acceleration acquisition system. Recent research demonstrates that VIAL on sound barrier depends on vehicle flow running characteristics directly, but there is almost no reference to introduce how to monitor the vehicle shape, speed and vehiclebarrier separation distance accurately. However, vehicle flow running characteristics is vital for research on sound barrier fatigue under the action of VIAL. In this paper, photogrammetry and image analysis has been brought into study of VIAL on sound barrier through an innovation monitoring method, that is to say, on-site multi-camera system is arranged to collect data of vehicle flow running characteristics, and wind pressure and acceleration acquisition system is also used at the same time. Specifically, running vehicles passed through the road test zone monitored with multi-camera system, and a serial of works were carried out in order to obtain data of vehicle shape, speed, and position, including camera calibration, stereo matching, threedimensional reconstruction and image recognition. And then, the numerical relationship among vehicle shape, speed, vehicle-barrier separation distance and VIAL on screen body and its vibration response is established with simultaneous measurement of screen surface wind pressure and acceleration data. In addition, according to some field test cases, results from numerical simulation analysis based on Computational Fluid Dynamics well match with field test data. The proposal monitoring method integrated with photogrammetry and image analysis is significant useful for fitting calculation formula of VIAL on sound barrier, further research combined with traffic flow prediction theory can be suitable for establishing the fatigue load spectrum of sound barrier under action of VIAL.",Wang D.; Pan Y.; Shen X.; Ma R.; Chen A.,Conference Proceeding,"Maintenance, Monitoring, Safety, Risk and Resilience of Bridges and Bridge Networks - Proceedings of the 8th International Conference on Bridge Maintenance, Safety and Management, IABMAS 2016",2016-01-01,Tongji University,
Characterization of truck traffic in New Jersey based on 20-years of Weigh-In-Motion (WIM) data,"Over the past two decades, technological innovations in highway transportation industries and intermodalism in the freight industry reshaped the American transportation system. The State of New Jersey, located between two major metropolitan centers in the Northeast Region, Philadelphia and New York City, has a transportation system that carries high volumes of interstate traffic and products. Furthermore, traffic patterns in the State of New Jersey vary significantly from North to South and from rural to urban areas. The tremendous demand for transportation services today imposed significant impact on its infrastructures and highways. Thus, it is important to characterize the truck traffic in New Jersey and evaluate its impact on the critical infrastructure. There are a total of more than 90 permanent Weigh-in-Motion (WIM) sites operated by NJDOT. These WIM sites are spread across the State of New Jersey and located at different inter-state and state highways as well as local roads. In this study, the research is aimed at characterizing the truck traffic in New Jersey based on 20 years of truck weight data collected from these WIM sites. Twenty years of WIM data were processed using a customized computer program to separate regular truck traffic and over-weight truck traffic. The characteristics of truck traffic were studied according to classification, number of axles, regions, road types, regular or over-weight truck. In addition, various effects such as seasonal effects, variation during a day, weekday or weekend were also studied.",Su D.; Nassif H.,Conference Proceeding,"Maintenance, Monitoring, Safety, Risk and Resilience of Bridges and Bridge Networks - Proceedings of the 8th International Conference on Bridge Maintenance, Safety and Management, IABMAS 2016",2016-01-01,Lamar University College of Engineering;Rutgers University–New Brunswick,
"Compliance with basic rules: The challenge of dialogical, enabling ans disciplinary management","Lying between two traditions of thought, one of which states that rules must always be respected (Weber, 1921), and the other that they can never be respected, this research suggests a third possibility, a contingent approach that distinguishes two types of rules: complex ones that cannot be scrupulously respected, and basic ones that are supposed to be strictly observed. Since the first type has been extensively studied, most of this article is devoted to basic rules and how they can be managed. In connection with collaborative management research carried out in a hospital in Île-de-France, we studied three activities: monitoring of peripheral venous catheters, sorting of healthcare waste and costing of hospital stays. After analysing breaches of basic rules for these activities, we propose corrective action of various kinds according to function, level of innovation and level of application. Regarding the latter, we have applied the recommendation of Reason (1997) which involves dealing with the problem of non-compliance with rules at three different levels: the organisational, engineering and individual levels. Whereas interventions carried out at the individual level have been widely discredited by studies of complex technological systems, our research shows their value when the relative simplicity of the situation makes it possible to formulate basic rules. Based on the observations made before and after implementing our proposed actions, we suggest adopting an approach to managing breaches of basic rules that we describe as dialogical, involving two complementary and antagonistic aspects: an enabling aspect and a disciplinary aspect.",Koenig G.; Vandangeon-Derumez I.; Marty M.; Auroy Y.; Dumond J.,Journal,Management (France),2016-01-01,Institut de Recherche en Gestion (IRG);Hôpital CoRe,
Learning Factories for the Operationalization of Sustainability Assessment Tools for Manufacturing: Bridging the Gap between Academia and Industry,"Sustainability assessment is recognized as a powerful decision support tool that promotes actions toward sustainable development, cultivates social learning and leads to a shift in sustainability knowledge and views. The Learning Factory as a new concept for both academic and industrial learning can help to operationalize assessment tools and close the gap between academia and industry. This paper conceptualizes the Learning Factories on Sustainability Assessment which create a good environment for the operationalization of sustainability assessment tools for manufacturing organizations through education, research, and innovation.",Moldavska A.; Abreu-Peralta J.,Conference Proceeding,Procedia CIRP,2016-01-01,Norges Teknisk-Naturvitenskapelige Universitet,learning factory concept ;  Organizational learning ;  sustainability assessments
An interval type-2 fuzzy ANP approach to evaluate enterprise technological innovation ability,"Purpose: The purpose of this paper is to overcome the drawbacks of analytic hierarchy process in solving complex decision-making problems, especially for the evaluation of enterprise technology innovation ability (ETIA). Because interval type-2 fuzzy sets (IT2 FSs) can handle uncertainty linguistic variables in a more flexible and precise way than type-1 fuzzy sets with their second fuzzy membership functions, a fuzzy ANP method with IT2 FSs is proposed to evaluate the ETIA. Design/methodology/approach: The criteria of evaluation on ETIA are identified and an evaluation model for ETIA is constructed on the basis of the application analysis of ETIA and theoretical design of ANP. In addition, two different ranking methods of IT2 FSs are applied in processing the relationships between influence factors of ETIA. Findings: By using the proposed interval type-2 fuzzy ANP (IT2 FANP) method, the efficiencies of the whole evaluation of ETIA can be measured and the important factors in the ETIA can also be determined. Compared with the type-1 FANP through the ranking results, the proposed IT2 FANP is more reasonable and robust for the evaluation of ETIA. Practical implications: The proposed IT2 FANP method is applied on the evaluation of ETIA. With respect to the application, the proposed method can be used to evaluate many more complex problems that contain feedback and circular relationships. Originality/value: The proposed IT2 FANP approach can solve the complexities and uncertainties at the same time. Considering the subjective initiative of decision-makers and the feedback between influence factors, the proposed method is more efficient than the existing type-1 approaches in the literature.",Wu T.; Liu X.,Journal,Kybernetes,2016-01-01,School of Economics & Management,ANP ;  Enterprise technology innovation ability ;  Interval type-2 fuzzy sets ;  Linguistic variables
Manufacturing Education- Facilitating the Collaborative Learning Environment for Industry and University,"State of the art Engineering Education is crucial for Research and Innovation according to the European Union's growth strategy. This paper contributes with more knowledge of how Universities and Industry can facilitate collaborative learning environments and create efficient working methods. A group of students accepted the challenge from an industrial company to examine robotic assembly of their products. The students built a robot cell prototype in the company's design department, to promote knowledge about design for robot manufacturing. The setting of this learning environment enabled knowledge creation with significant learning outcomes for the university, the Industrial Company and other partners. The project motivated the teachers to collaborate across Faculties at the University, and gave new insight in formulation of objectives for this type of projects.",Mork O.; Hansen I.; Strand K.; Giske L.; Kleppe P.,Conference Proceeding,Procedia CIRP,2016-01-01,Norges Teknisk-Naturvitenskapelige Universitet,Collaboration Industry Academia ;  Engineering Education ;  Knowledge management ;  Manufacturing Engineering
Educational Learning Factory of a Holistic Product Creation Process,"Future production faces challenges such as shorter time-to-market, high number of product variants and limited resources. To meet these challenges qualified employees are required. With the approach of learning factories methodological, social and personal competencies of employees are increased. For the education of methods, technologies and tools for the product creation a product lifecycle (PLC) approach is chosen which includes research fields such as Innovation Management, Engineering Methodologies, Production Management and Virtual Engineering to create a holistic practical learning framework based on a constructivism learning approach. The learning factory concept centers Systems Engineering (SE) as a structural element for projects by SE specific processes and role models.",Gräßler I.; Taplick P.; Yang X.,Conference Proceeding,Procedia CIRP,2016-01-01,Paderborn University,Learning factory ;  methodology ;  Research fields ;  Systems Engineering
Leonardo-Finmeccanica - Aircraft division needs for integrated systems engineering: The crystal user experience,"In the aerospace sector the products complexity clearly highlights the need to manage a wide variety of technologies in evolving and changeable scenarios. A way to successfully govern this multiplicity is by designing products thoughtfully integrated and ready to operate in scenarios that grow more and more entangled by the day. Fully embracing an integrated Systems Engineering (SE) approach is one way to untie this knot. Leonardo-Finmeccanica - Aircraft Division has been involved in different innovation initiatives aimed at promoting the use of Model Based Systems Engineering (MBSE) methodologies and tools integration as standard practices, in order to define an internal structured and robust Systems Engineering Process. The participation to the ARTEMIS CRYSTAL research project is part of these initiatives and is focused on validating innovative workflows and modeling approaches in a multi tool - multi user scenario. The definition of an appropriate Project Management environment and of a minimum set of Configuration Items to be properly managed starting from the Preliminary Design phase also represents a primary objective. This paper explains the industrial needs, the applied solutions and the experience made in implementing the demonstration scenario in the CRYSTAL research project focused on a specific aerospace Case Study.",Di Giandomenico B.; Pessa C.; Valacca L.; Valfrè E.; Viglietti I.,Conference Proceeding,CEUR Workshop Proceedings,2016-01-01,Leonardo Company,Interoperability specification ;  Model based systems engineering ;  OSLC ;  Product lifecycle management ;  SPEM ;  Tool chain
Theoretical reconstruction for welfare state democracy: 'Third way' sociology and the art of the possible,"Purpose-Theoretical reconstruction for the sake of practical political relevance is inherently resistant to the theorisation of a rigorous sociological discipline. Yet, the need for such theoretical reconstruction recurs in history, particularly in times of social and economic crisis when social reconstruction of damaged, fractured and conflict-ridden societies was seen as urgent by both applied sociologists and publics at large. Methodology/approach-This paper directs itself to questions regarding the intellectual and political origins of the Swedish, egalitarian, democratic welfare state ideology in the 1930s, and how it came to be theoretically defined in opposition to the overarching binary frameworks of 'conservative' capitalism and 'progressive' Marxist socialism. Re Findings-Using McLennan's notion of a 'vehicular' concept, I will attempt to show that the 'third' or 'middle way' compromise between opposing interests has, since its inception in the earlier parts of the twentieth century, changed over time, and will continue to change, within shifting political contexts and changing practical, political demands to 'move things on'. Practical implications-This paper also examines the concept of social planning-social engineering-as a 'third way' practical strategy and how it came to be used as a political and theoretical stick by which attack 'third way' democracy by both neo-liberal and Marxist theorists. Originality/value-The paper builds on the author's previous research on the intellectual and political visions of the Swedish social scientists and reformers, Alva and Gunnar Myrdal, and argues for the continuing importance of theoretical reconstruction and innovation in the preservation of justice and democracy.",Stina Lyon E.,Book Series,Current Perspectives in Social Theory,2016-01-01,,Democracy ;  Franz Oppenheimer ;  Gregor McLennan ;  Marxism ;  Third way ;  Welfare state
"17th International Conference on Product-Focused Software Process Improvement, PROFES 2016","The proceedings contain 65 papers. The special focus in this conference is on Early Phases in Software Engineering, Organizational Models, Architecture, Methods, Tools, Verification, Validation, Process Improvement, Requirements, Repository Mining and Emerging Research Topics. The topics include: The relationship between software process, context and outcome; eight paths of innovations in a lean startup manner; on the distinction of functional and quality requirements in practice; a survey on software release planning models; a power perspective on software ecosystem partnerships; supporting management of hybrid OSS Communnities - a stakeholder analysis approach; evaluating a GUI Development tool for internet of things and android; problems and solutions in mobile application testing; on the need for a new generation of code review tools; on the role of software quality management in software process improvement; design of project management capabilities; a multiple case study on the architect’s role in scrum; exploring norms in agile software teams; forces that prevent agile adoption in the automotive domain; exploring IoT User dimensions; an industrial case study on measuring the quality of the requirements scoping process; quality assurance of requirements artifacts in practice; commodity eats innovation for breakfast; a process mining tool for embedded system development; log file analyzing in intelligent transportation systems development; workshop-based corporate foresight process; internationally distributed software development; assessing the behavior of software analysis tools and software development in the Post-PC Era.",,Book Series,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2016-01-01,,
"A normative process model for ICT business continuity plan for disaster management in small, medium and large enterprises","Small, Medium and Large Enterprises (SMLs) are exposed to the risks of business interruption as they expand and become more dependent on Information Communication Technology (ICT) infrastructure. The current study seeks to determine why organization that have Business Continuity Plan (BCP) in place and implement regular testing of their plan still experience prolong downtime during a disaster event resulting in Service Level Agreement (SLA) not being met or major financial loss. By employing a descriptive analytics approach through a qualitative case study, the research propose a normative process model for comprehensive procedures of BCP for business leaders, ICT service managers, IS executives, data science researchers, risk managers, entrepreneur and policy makers on how to adopt strategies on effective disaster risk reduction and management in organizations. The current study offer both theoretical and practical implications for BCP in small, medium and large enterprises.",Sambo F.; Bankole F.,Journal,International Journal of Electrical and Computer Engineering,2016-01-01,University of the Western Cape;University of South Africa,Business continuity plan ;  Business process ;  Computer information systems ;  Data engineering & analytics ;  ICT service processes ;  Innovation ;  Risk management
Digital electrification design,"In a sector growing at an unprecedented rate and historically lagging behind in its adoption of technology, how is Atkins addressing today's challenges by embracing tomorrow's technologies? Atkins Transportation division is developing a number of software tools to assist the design of railway electrification overhead line equipment. The interlinked suite of programmes, known collectively as TADPOLE (Tools Aiding the Design and Production of Overhead Line Equipment), uses automation and common data sources to meet current technical and programme demands in the UK marketplace. Additionally, Atkins was joint lead partner with Laing O'Rourke in the Digitally Enabling Electrification (DEE) Research Project, along with dhp11 and Imperial College London. The project was funded by Innovate UK to research applying Digital Engineering in the Railway Industry. The two year project, which is part of the Government innovation strategy for digitising the railway, focused on railway electrification. The team has developed approaches that increase the efficiency and validity of data through all stages of the asset lifecycle. By exploiting digital technologies the project team has demonstrated how the industry can achieve and benefit from an integrated BIM compliant environment through common methods of exchanging and structuring data throughout the lifecycle of an OLE asset.",Rowlands P.,Conference Proceeding,IET Conference Publications,2016-01-01,Laing O'Rourke;Digitally Enabling Electrification Research Project,BIM ;  Digital infrastructure ;  Electrification ;  Railway ;  XML
Commodity eats innovation for breakfast: A model for differentiating feature realization,"Once supporting the electrical and mechanical functionality, software today became the main competitive advantage in products. However, in the companies that we study, the way in which software features are developed still reflects the traditional ‘requirements over the wall’ approach. As a consequence, individual departments prioritize what they believe is the most important and are unable to identify which features are regularly used – ‘flow’, there to be bought – ‘wow’, differentiating and that add value to customers, or which are regarded commodity. In this paper, and based on case study research in three large software-intensive companies, we (1) provide empirical evidence that companies do not distinguish between different types of features, which causes poor allocation of R&D efforts and suppresses innovation, and (2) develop a model in which we depict the activities for differentiating and working with different types of features and stakeholders.",Fabijan A.; Olsson H.; Bosch J.,Book Series,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2016-01-01,Malmö Universitet;Chalmers University of Technology,Checkbox feature ;  Commodity ;  Customer feedback ;  Duty feature ;  Flow feature ;  Innovation ;  Wow feature
Advanced integrity management framework for Pipelines,"This paper describes the integrity management framework utilized within the Enbridge Liquids Pipelines Integrity Management Program. The role of the framework is to provide the high-level structure used by the company to prepare and demonstrate integrity safety decisions relative to mainline pipelines, and facility piping segments where applicable. The scope is directed to corrosion, cracking, and deformation threats and all variants within those broad categories. The basis for the framework centers on the use of a safety case to provide evidence that the risks affecting the system have been effectively mitigated. A 'safety case', for the purposes of this methodology is defined as a structured argument demonstrating that the evidence is sufficient to show that the system is safe. [1] The decision model brings together the aspects of data integration and determination of maintenance timing; execution of prevention, monitoring, and mitigation; confirmation that the execution has met reliability targets; application of additional steps if targets are not met; and then the collation of the results into an engineering assessment of the program effectiveness (safety case). Once the program is complete, continuous improvement is built into the next program through the incorporation of research and development solutions, lessons learned, and improvements to processes. On the basis of a wide range of experiences, investigations and research, it was concluded that there are combinations of monitoring and mitigation methods required in an integrity program to effectively manage integrity threats. A safety case approach ultimately provides the structure for measuring the effectiveness of integrity monitoring and mitigation efforts, and the methodology to assess whether a pipeline is sufficiently safe with targets for continuous improvement. Hence, the need for the safety case is to provide transparent, quantitative integrity program performance results which are continually improved upon through ongoing revalidations and improvement to the methods utilized. This enables risk reduction, better stakeholder awareness, focused innovation, opportunities for industry information sharing along with other benefits.",Le Blanc L.; Kresic W.; Keane S.; Munro J.,Conference Proceeding,"Proceedings of the Biennial International Pipeline Conference, IPC",2016-01-01,Enbridge Inc.,
Relational capabilities to leverage new knowledge: Managing directors’ perceptions in UK and Portugal old industrial regions,"Purpose: Focusing on the specific context of two European old industrial regions – South Yorkshire (UK) and North Region of Portugal – this paper aims to identify and conceptualise a set of relational capabilities that business leaders perceive to play a key role in industrial rejuvenation. Design/methodology/approach: A qualitative research design operationalised via case studies was followed for the empirical analysis. Data collection was developed through in-depth interviews with managing directors in small and medium-sized enterprises (SMEs) belonging to the metal and engineering industry and the textile and footwear sectors in the two old industrial regions. Data analysis followed the techniques of data categorisation, within case-analysis and cross-case analysis. Findings: The study identifies relational capabilities that firms use to identify, access and leverage new knowledge: frequent meetings with customers; frequent meetings with suppliers; dialogue with government to influence policy that encourages research and technology transfer; partnership actions for the commercialisation of products and services; active membership with sector associations; immersion in science and technological parks; intentionally establishing links with entrepreneurship-supporting entities; human resources development by technical training institutions; and systematic links with the University. The relational capabilities identified require structured communication processes and alliance management practices to enable and support absorptive capacity and learning in inter-organisational networks. Practical implications: The relational capabilities identified can help position regions in specific markets and value chains, contribute to improving regions’ internal and external connections and assist in combining regions’ strengths to create industrial capability in high-growth-potential areas. Originality/value: This paper highlights the role of relational capabilities as a way to secure access to knowledge and competencies needed for firms’ innovation and avoidance of competency traps. This is particularly relevant in the context of European smart specialisation policy, where key regional stakeholders collectively engage in the identification of areas of competitive strength, enhanced coordination and strategic alignment of resources. The study is not without limitations, as findings are based on case studies of SMEs operating in the manufacturing industry and the analysis of relational capabilities is focused on knowledge novelty.",Martins J.,Journal,Learning Organization,2016-01-01,The University of Sheffield,Absorptive capacity ;  Industrial rejuvenation ;  Knowledge management ;  Old industrial regions ;  Relational capabilities
Ontology forecasting in scientific literature: Semantic concepts prediction based on innovation-adoption priors,"The ontology engineering research community has focused for many years on supporting the creation, development and evolution of ontologies. Ontology forecasting, which aims at predicting semantic changes in an ontology, represents instead a new challenge. In this paper, we want to give a contribution to this novel endeavour by focusing on the task of forecasting semantic concepts in the research domain. Indeed, ontologies representing scientific disciplines contain only research topics that are already popular enough to be selected by human experts or automatic algorithms. They are thus unfit to support tasks which require the ability of describing and exploring the forefront of research, such as trend detection and horizon scanning. We address this issue by introducing the Semantic Innovation Forecast (SIF) model, which predicts new concepts of an ontology at time t + 1, using only data available at time t. Our approach relies on lexical innovation and adoption information extracted from historical data. We evaluated the SIF model on a very large dataset consisting of over one million scientific papers belonging to the Computer Science domain: the outcomes show that the proposed approach offers a competitive boost in mean average precision-at-ten compared to the baselines when forecasting over 5 years.",Cano-Basave A.; Osborne F.; Salatino A.,Book Series,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2016-01-01,Aston Business School;The Open University,Adoption priors ;  Innovation priors ;  Latent semantics ;  LDA ;  Ontology evolution ;  Ontology forecasting ;  Scholarly data ;  Topic evolution
Safety level on different offshore pipeline design criteria: A comparison between dnv-os-f101 and api rp-1111 codes,"Submarine pipelines are more often than before required to operate in harsh environments, especially for systems deployed in ultra-deep water. In order to minimize the installation tension due to the hanged section, they are installed empty and therefore the external pressure is often the prime load parameter for the design. New discoveries and associated technical challenges have generated important research and development endeavors in a wide range of disciplines in order to improve efficiency and reliability, but also keeping the risks associated with the new scenarios within an acceptable range. Some aspects that can be mentioned include, for instance, steel line grade improvements and manufacturing innovations of pipe products; more powerful lay vessels and development of new pipeline installation methods; determination of the mechanical behavior and the expected failure modes of concern for deep and long pipelines under combined loads; and the improved different design criteria like the DNV-OS-F101 (1) and API RP-1111 (2) codes. The intention of this paper is to review and compare three different pipeline design criteria well established in the oil and gas industry. The pipeline wall thickness design for pipe pressure containment (bursting), local buckling (system collapse) and propagating buckling for DNV-OS-F101 (1) and API RP-1111 (2) are discussed as well as the parameters used, definitions, safety philosophy and code limitations. A pipeline example is used to illustrate and compare the results.",Dàngelo L.; Thorsen H.; Fyrileiv O.; Collberg L.; Furtado S.,Conference Proceeding,"Proceedings of the Biennial International Pipeline Conference, IPC",2016-01-01,DNV GL AS,
