Title,Abstract,Author,Aggregation_Type,Publisher,Publication_Date,Institutions,Keywords
Open-ended evolution and open-endedness: Editorial introduction to the open-ended evolution i special issue,"Nature's spectacular inventiveness, reflected in the enormous diversity of form and function displayed by the biosphere, is a feature of life that distinguishes living most strongly from nonliving. It is, therefore, not surprising that this aspect of life should become a central focus of artificial life. We have known since Darwin that the diversity is produced dynamically, through the process of evolution; this has led life's creative productivity to be called Open-Ended Evolution (OEE) in the field. This article introduces the first of two special issues on current research on OEE and on the more general concept of open-endedness. Most of the papers presented in these special issues are elaborations of work presented at the Third Workshop on Open-Ended Evolution, held in Tokyo as part of the 2018 Conference on Artificial Life.",Packard N.; Bedau M.; Channon A.; Ikegami T.; Rasmussen S.; Stanley K.; Taylor T.,Journal,Artificial Life,2019-01-01,Santa Fe Institute;Keele University;The University of Tokyo;Reed College;Monash University;Syddansk Universitet;Uber AI LabsUniversity of Central Florida,Complexity growth ;  Innovation ;  Novelty ;  Open-ended evolution ;  Open-endedness
"Facebook blog innovation experience, course and hosteller","The success of innovations at Facebook has led it to become the reason why its popularity is unparalleled, and hence the reception of the innovations must be researched upon thoroughly. The objective of this research is to find out how groups based on different demographic categories, (course and residence) differ for the different factors obtained for Facebook blog service innovation as perceived by students that are studying in a higher technical institute of India. In order to fulfill this objective one-way ANOVA analysis is being performed on the reception of these innovations in the minds of technically advanced user segment of engineering students within the demographic distinctions of course and residence. Course and particularly residence plays a vital role in determining the choice of blogs and amount of time devoted at Facebook. The scale utilized for preparation of the questionnaire is BLOG-S-INNO scale. The results of the analysis may be utilized by concerned organizations for how to promote their products and services online on Facebook and may be useful for other social networking sites that are based, college-going users. The following study involves quantitative analysis done through a survey through the interactive mode of data collection of 172 users from a leading and renowned technical institute of New Delhi. The analysis was done through SPSS software to get an idea of the perception of an engineering student regarding innovation in social media service provider, Facebook. The study finds out the difference between the perceptions of respondents based upon demographic categories of course and residence in relation to Facebook in a higher technical institution. It puts the various domains on a 5-point scale, like the content, user interface, information sharing, diversity, privacy, and accessibility. The results may help the organization to strategize its steps ahead for better experience and satisfaction to students and thus further helping Facebook or other similar sites to increase service among the young students within these specific demographics.",Deshwal P.; Ranjan R.,Journal,International Journal of Advanced Trends in Computer Science and Engineering,2019-01-01,Netaji Subhas University of Technology,ANOVA ;  Blog Service Innovation ;  Blogging service ;  Course ;  Facebook ;  Perception ;  Residence
An open platform for modeling method conceptualization: The OMiLAB digital ecosystem,"This paper motivates, describes, demonstrates in use, and evaluates the Open Models Laboratory (OMiLAB)-an open digital ecosystem designed to help one conceptualize and operationalize conceptual modeling methods. The OMiLAB ecosystem, which a generalized understanding of “model value” motivates, targets research and education stakeholders who fulfill various roles in a modeling method’s lifecycle. While we have many reports on novel modeling methods and tools for various domains, we lack knowledge on conceptualizing such methods via a full-fledged dedicated open ecosystem and a methodology that facilitates entry points for novices and an open innovation space for experienced stakeholders. This gap continues due to the lack of an open process and platform for 1) conducting research in the field of modeling method design, 2) developing agile modeling tools and model-driven digital products, and 3) experimenting with and disseminating such methods and related prototypes. OMiLAB incorporates principles, practices, procedures, tools, and services required to address the issues above since it focuses on being the operational deployment for a conceptualization and operationalization process built on several pillars: 1) a granularly defined “modeling method” concept whose building blocks one can customize for the domain of choice, 2) an “agile modeling method engineering” framework that helps one quickly prototype modeling tools, 3) a model-aware “digital product design lab”, and 4) dissemination channels for reaching a global community. In this paper, we demonstrate and evaluate the OMiLAB in research with two selected application cases for domain- and case-specific requirements. Besides these exemplary cases, OMiLAB has proven to effectively satisfy requirements that almost 50 modeling methods raise and, thus, to support researchers in designing novel modeling methods, developing tools, and disseminating outcomes. We also measured OMiLAB’s educational impact.",Bork D.; Buchmann R.; Karagiannis D.; Lee M.; Miron E.,Journal,Communications of the Association for Information Systems,2019-01-01,Universität Wien;Universitatea Babeș-Bolyai;Jeonbuk National University;OMiLAB NPO,Agile modeling method engineering ;  Domain-specific conceptual modeling ;  Model value ;  OMiLAB ;  Open models
Sustainable business models: A review,"During the past two decades of e-commerce growth, the concept of a business model has become increasingly popular. More recently, the research on this realm has grown rapidly, with diverse research activity covering a wide range of application areas. Considering the sustainable development goals, the innovative business models have brought a competitive advantage to improve the sustainability performance of organizations. The concept of the sustainable business model describes the rationale of how an organization creates, delivers, and captures value, in economic, social, cultural, or other contexts, in a sustainable way. The process of sustainable business model construction forms an innovative part of a business strategy. Different industries and businesses have utilized sustainable business models' concept to satisfy their economic, environmental, and social goals simultaneously. However, the success, popularity, and progress of sustainable business models in different application domains are not clear. To explore this issue, this research provides a comprehensive review of sustainable business models literature in various application areas. Notable sustainable business models are identified and further classified in fourteen unique categories, and in every category, the progress -either failure or success- has been reviewed, and the research gaps are discussed. Taxonomy of the applications includes innovation, management and marketing, entrepreneurship, energy, fashion, healthcare, agri-food, supply chain management, circular economy, developing countries, engineering, construction and real estate, mobility and transportation, and hospitality. The key contribution of this study is that it provides an insight into the state of the art of sustainable business models in various application areas and future research directions. This paper concludes that popularity and the success rate of sustainable business models in all application domains have been increased along with the increasing use of advanced technologies.",Nosratabadi S.; Mosavi A.; Shamshirband S.; Zavadskas E.; Rakotonirainy A.; Chau K.,Journal,Sustainability (Switzerland),2019-01-01,Obuda University;Ton-Duc-Thang University;Vilniaus Gedimino Technikos Universitetas;Hungarian University of Agriculture and Life Sciences;Oxford Brookes University;Queensland University of Technology;The Hong Kong Polytechnic University,Adaptation ;  Business model ;  Circular economy ;  Climate change ;  Climate protection ;  Global warming ;  Mitigation ;  Research method ;  Review ;  State-of-the-art ;  Survey ;  Sustainability ;  Sustainable business model ;  Sustainable development ;  Sustainable mobility
How to improve impact reporting for sustainability,"Measuring real-world impact is vital for demonstrating the success of a project and one of the most direct ways to justify taxpayers' contributions towards public funding. Impact reporting should identify and examine the potential positive and negative consequences of the continuing operations of a proposed project and suggest strategies to expand, further develop, mitigate, avoid or offset them. Designing a tool or methodology that will capture the impact of collaborative research and innovation projects related to sustainability requires input from technical experts but also from experts in the domains of survey design and communication. Without survey design insights and testing it can be very difficult to achieve unambiguous and accurate reporting of impacts. This paper proposes six key recommendations that should be considered for those monitoring projects when identifying metrics and designing a sustainability impact report. These recommendations stem from a series of in-depth interviews about sustainability and innovation impact reporting with research project co-ordinators in the process industries (e.g., cement, ceramics, chemicals, engineering, minerals and ores, non-ferrous metals, steel and water sectors). Our results show that factors such as ambiguous terminology, two-in-one questions, the stage of the project, over-hypothetical estimates, inadequate formats and alternatives and lack of guidelines can negatively influence the data collected in usual project monitoring activities and jeopardise the overall validity of the reporting. This work acts as a guideline for those monitoring to improve how they ask for impact data from projects, whether they are introducing new impact metrics or evaluating existing ones.",Lesic V.; Hodgett R.; Pearman A.; Peace A.,Journal,Sustainability (Switzerland),2019-01-01,Leeds University Business School;Britest Limited,Impact reporting ;  Metrics ;  Process industries ;  Project monitoring ;  Survey design ;  Sustainability
Digital Health for Computer Engineering Classes: An Experience,"There are several teaching methods adopted in today’s engineering faculties. The traditional teaching-learning style with frontal lessons has proven to be more useful for theoretical aspects. When practice comes to play, laboratories and hands-on sessions are more effective on learning outcomes. Considering the computer engineering faculty, the “learning by doing” paradigm can be supported by the “learning by practice” and “learning by competing” approaches, by stimulating innovation and creative thinking and by developing experience in teamwork and project execution. In this paper, in the context of the project work associated to our computer engineering master degree course, we propose three case studies, parts of eHealth research projects currently under development and testing at our University in Southern Italy, each one characterized by specific constraints and issues to be addressed in order to find innovative solutions to such problems. These research activities are aimed at demonstrating how “healthy competition”, mainly based on team collaboration and cooperation, in project-based learning can be profitably deployed and exploited in computer engineering classes.",Vaira L.; Bochicchio M.,Book Series,Lecture Notes in Networks and Systems,2019-01-01,Università del Salento,Problem-based learning ;  Project-based learning ;  Student competition ;  University education
Integrative training of future engineers to innovative activities in conditions of postindustrial economy,"The article substantiates the necessity of new priorities and paradigms of innovative engineering activity, changing the role of an engineer and the nature of engineering education. It is demonstrated that the basis of modern technologies is interdisciplinary research that determines the need for integrative training of engineers for innovation. The main characteristics, distinctive features and structure of such activity are given. Based on the qualification levels of future engineers’ and the stages of their professional competencies formation, the requirements for innovative engineers are formulated and a comprehensive approach to the formation of engineering competencies is substantiated. The change of the most important trends in the field of engineering training made it possible to update the main provisions of the classical concept of engineering education. The vector of further development of Kazan National Research Technological University as a university center for technological development of the Republic of Tatarstan in the field of chemical technologies has been outlined.",Yushko S.; Galikhanov M.; Kondratyev V.,Journal,Vysshee Obrazovanie v Rossii,2019-01-01,Kazan National Research Technological University,Engineering education ;  Innovative engineer ;  Innovative engineering activity ;  Integrative training ;  Interdisciplinary knowledge ;  Knowledge economy
Latest advances in supercapacitors: From new electrode materials to novel device designs,"Due to the global warming and energy depletion issues, developing sustainable and renewable energy resources has become a critical concern among researchers. The constantly growing demand for energy has urged researchers to develop highly improved energy storage devices. In relation to relevant energy storage systems, supercapacitor technology has drawn burgeoning interest in recent years owing to its environmentally safe and cost effective advantages. Especially, its high power density (>10 kW/kg), fast charge/discharge characteristics, and excellent cycle stability are highly beneficial in storing renewable energy. Currently, the rapid development of portable electronic devices and the expanding renewable energy systems have paved the way for energy storage systems to play an important role in human society. Many significant breakthroughs for the next-generation supercapacitors have been achieved in terms of material synthesis, device innovations, and multifunctional device designs. Therefore, this paper summarizes the latest progress on new materials and novel device assemblies. First, to fully assess the effect of device assembly on supercapacitor performance, five types of supercapacitor structures and their assembly principles are discussed in detail, including the three-electrode (also known as semi-battery) device, two-electrode supercapacitor, flexible solid-state supercapacitor, fiber supercapacitor, and planar (micro-) supercapacitor. Among them, the three-electrode system and the two-electrode device are still the most widely used types at present. The three-electrode cell is suitable for characterizing electrode materials or investigating the electrochemical storage processes. The structure of a two-electrode system is closer to an actual supercapacitor. Other specially designed cells, which are fabricated with the aim of meeting the requirements of flexible and lightweight energy sources, have also been proposed in recent years. The results indicate that the structural innovative design could provide a fascinating way to enhance the energy density of devices while also holding huge potential to enhance the compatibility between supercapacitor component and various portable or wearable electronic devices. A careful interpretation and rigorous scrutiny of the electrochemical characteristics of every supercapacitor is also conducted in this work. Moreover, the design principles for enhancing the supercapacitor performance are highlighted through a comprehensive analysis of the literature. The main challenges in the structural innovations for enhancing the electrochemical performance are analyzed. The solutions to overcome these challenges are proposed. Second, supercapacitors still suffer from a lower energy density compared with Li-ion batteries. Among various efforts to build high-performance supercapacitors in recent years, major improvements have been made in electrode materials with rational designs. This review article also examines the latest methodologies and performance evaluation metrics for several emerging electrode materials in terms of their improved electrochemical properties, including carbon materials, binary transition metal oxides (NiCo2O4, Ni3V2O8, and Co3V2O8, among others), transition metal chalcogenides/selenide/phosphide positive electrodes, and VN, Fe2O3 negative electrode materials. This paper also highlights the electrode material design principle, which is the fundamental understanding of the relationships between structural design, structural properties and components of electrode materials and their electrochemical performances. Moreover, we also summarized the latest contributions and progress in multifunctional supercapacitors, which include the transparent flexible supercapacitor, self-healable supercapacitor, piezoelectric supercapacitors, self-charging supercapacitors, and so on. Several methods to realize the abilities of transparent, folded, wearable, self-healable, and even self-chargeable supercapacitors with almost no performance degradation are discussed. This paper also analyzes the compatibility of a multifunctional supercapacitor with industrial manufacturing, and offers a paradigm for developing portable and wearable energy storage devices and systems. Furthermore, the operating principles, system design/engineering, and the rational optimization of the multifunctional supercapacitors are also analyzed in this review. Finally, the major challenges faced by next-generation supercapacitors, along with the future research prospects, are discussed at the end of the paper.",Ji C.; Mi H.; Yang S.,Journal,Kexue Tongbao/Chinese Science Bulletin,2019-01-01,Xi'an Jiaotong University;Xinjiang University;Ministry of Education of the People's Republic of China,Device structures ;  Electrode materials ;  Multifunctional supercapacitors ;  Supercapacitors
The internet of things for smart manufacturing: A review,"The modern manufacturing industry is investing in new technologies such as the Internet of Things (IoT), big data analytics, cloud computing and cybersecurity to cope with system complexity, increase information visibility, improve production performance, and gain competitive advantages in the global market. These advances are rapidly enabling a new generation of smart manufacturing, i.e., a cyber-physical system tightly integrating manufacturing enterprises in the physical world with virtual enterprises in cyberspace. To a great extent, realizing the full potential of cyber-physical systems depends on the development of new methodologies on the Internet of Manufacturing Things (IoMT) for data-enabled engineering innovations. This article presents a review of the IoT technologies and systems that are the drivers and foundations of data-driven innovations in smart manufacturing. We discuss the evolution of internet from computer networks to human networks to the latest era of smart and connected networks of manufacturing things (e.g., materials, sensors, equipment, people, products, and supply chain). In addition, we present a new framework that leverages IoMT and cloud computing to develop a virtual machine network. We further extend our review to IoMT cybersecurity issues that are of paramount importance to businesses and operations, as well as IoT and smart manufacturing policies that are laid out by governments around the world for the future of smart factory. Finally, we present the challenges and opportunities arising from IoMT. We hope this work will help catalyze more in-depth investigations and multi-disciplinary research efforts to advance IoMT technologies.",Yang H.; Kumara S.; Bukkapatnam S.; Tsung F.,Journal,IISE Transactions,2019-01-01,College of Engineering;Penn State College of Engineering;Hong Kong University of Science and Technology,challenge ;  cybersecurity ;  Internet of manufacturing things (IoMT) ;  manufacturing policies ;  network science ;  opportunity ;  sensor systems ;  smart manufacturing ;  virtual machine network
Performative architecture and wooden structures: Overview on the main research paths in Europe,"One of the main aspects investigated in the European research context on Performative Architecture is related to the use of digital innovations in wood structures construction of units and technological systems as well as architectural organisms at 1:1 scale. To analyze the different approaches the contribution proposes a series of case study and the results of two applied research, the 1 to 1 scale pavilions Fusta Ròbotica and Digital Urban Orchard. The case studies are selected verifying the correspondence to the following parameters: the presence of a performance-based process through which explore informed architectures; the use of low-engineered and natural wood and the engineered one; the materialization of the digital model through innovative manufacturing processes, specifically robotic fabrication. The contribution allows gathering pros and cons in the three different investigative macro areas: performance-based design, material culture, and fabrication process. This analytical investigation helps to create a clear research scenario around the topic of digital wood design as well as the definition of an innovative pathway for future researches, looking forward the assimilation of these innovative concepts in the building construction sector.",Figliola A.; Battisti A.,Book Series,Lecture Notes in Civil Engineering,2019-01-01,Sapienza Università di Roma;Università degli Studi di Camerino,Complex timber structures ;  Optimization of wood architectures ;  Parametric design and fabrication strategies ;  Parametric timber engineering ;  Wood design
The relationship between student attitudes towards technology and technological literacy,"Technological literacy is significant for the innovation-driven economy. Students' attitudes towards technology was for a long time considered a measure of technological literacy, but evidence on interaction with technological literacy components is still lacking. Moreover, students' attitudes are formed by a variety of direct and vicarious means. For the purpose of this study, a sample of 180 secondary school students was used for empirical research. The findings suggest that the students' interest in technology and the perception of the effects of technology are the best positive predictors of technological literacy, while traditional craft-based work and skills are the most negative predictors. This might reflect tediousness toward technology, perceived difficulty of technology or a weak aspiration for a future career in technology and engineering. The findings from this study provide a deep insight into technological literacy and the need to recognise individual teachers' critical influence in the classroom.",Rupnik D.; Avsec S.,Journal,World Transactions on Engineering and Technology Education,2019-01-01,Univerza v Ljubljani,
"ARIES 2018 – Infrastructure, Innovation, Outreach","This article has two outreach aims. It concisely summarizes the main research and technical efforts in the EC H2020 ARIES Integrating Activity – Accelerator Research and Innovation for European Science and Society [1] during the period 2017/2018. ARIES is a continuation of CARE, TIARA and EuCARD projects [2-3]. The article also tries to show these results as an encouragement for local physics and engineering, research and technical communities to participate actively in such important European projects. According to the author’s opinion this participation may be much bigger [4-27]. All the needed components to participate – human, material and infrastructural are there [4,7]. So why the results are not satisfying as they should be? The major research subjects of ARIES are: new methods of particles acceleration including laser, plasma and particle beam interactions, new materials and accelerator components, building new generations of accelerators, energy efficiency and management of large accelerator systems, innovative superconducting magnets, high field and ultra-high gradient magnets, cost lowering, system miniaturization, promotion of innovation originating from accelerator research, industrial applications, and societal implications. Two institutions from Poland participate in ARIES – these are Warsaw University of Technology and Institute of Nuclear Chemistry and Technology in Warsaw. There are not present some of the key institutes active in accelerator technology in Poland. Let this article be a small contribution why Poland, a country of such big research potential, contributes so modestly to the European accelerator infrastructural projects? The article bases on public and internal documents of ARIES project, including the EU Grant Agreement and P1 report. The views presented in the paper are only by the author and not necessarily by the ARIES.",Romaniuk R.,Journal,International Journal of Electronics and Telecommunications,2019-01-01,Politechnika Warszawska,Accelerator science and technology ;  Applications of particle accelerators ;  Community and social implications of ARIES ;  EC Integrating Introduction ;  High energy physics ;  High field magnets ;  Laser and plasma accelerators ;  Novel accelerators ;  Particle accelerators ;  Particle detectors ;  RF particle guns ;  Superconducting magnets
"Rethinking sediments, tidal rivers and delta livelihoods: Tidal river management as a strategic innovation in Bangladesh","Many urbanised deltas face development challenges due to growing economies, populations and climate change. Changes in land–water strategies are often required, as ‘business-as-usual’ solutions are no longer sufficient. The aim of this paper was to study tidal river management (TRM) as a strategic innovation, and trace how it is appreciated by people and used in master plans to address congested rivers and waterlogging in Bangladesh. In this context, a strategic innovation can be categorised as having four features: (i) it is a fundamental reconceptualisation of business as usual strategies; (ii) it is rule breaking and reshapes markets; (iii) it offers value improvement for livelihoods; (iv) it is sustainable. The case study analysis was built from 17 interviews, a focus group discussion and numerous documents. The case analysis revealed that tidal river management is very different (local, natural, complex) from mainstream engineering strategies for tidal rivers and polder systems, and is strongly supported by local people for its potential livelihood improvement. The paper concludes that tidal river management has strategic potential, though is hardly recognised in master plans. To advance practice, reconceptualisations are needed that focus on the diverse benefits of TRM, such as restored tidal rivers, flora and fauna. Further research could elaborate livelihood models that thrive on these benefits, and evaluate their costs and benefits accordingly.",Seijger C.; Datta D.; Douven W.; van Halsema G.; Khan M.,Journal,Water Policy,2019-01-01,IHE Delft Institute for Water Education;Khulna University Environmental Science Discipline;Wageningen University & Research;Center for Environmental and Geographic Information Services (CEGIS),Delta management ;  Grassroots ;  Innovation ;  Planning ;  Silt ;  Strategic thinking ;  Transition
"The Project of the Rehabilitation of Holy Sepulchre’s Holy Aedicule as a Pilot Multispectral, Multidimensional, Novel Approach Through Transdisciplinarity and Cooperation in the Protection of Monuments","The Holy Aedicule of the Holy Sepulchre, an emblematic monument that has survived throughout the centuries, recently underwent a major and demanding rehabilitation under the responsibility of the National Technical University of Athens Interdisciplinary Team. The requirement for reinstating structural integrity to the Holy Aedicule, for preservation of the values it represents and for achieving a sustainable rehabilitation in a demanding environment, demanded a complex framework of cooperation between different disciplines and the religious and societal carriers. Innovations were developed and successfully implemented in order to assist in achieving the project goals, marking future trends in the field of monuments protection. The rehabilitation of the Holy Aedicule, through fruitful cooperation between engineering disciplines, evolved beyond a purely engineering achievement into an emblematic example of transdisciplinarity, where Holistic Innovation and Research are intertwined with Social accessibility and the Sciences of Archaeology and Theology, creating new paths into discovering the secrets of the Tomb of Christ.",Moropoulou A.; Korres M.; Georgopoulos A.; Spyrakos C.; Mouzakis C.; Lampropoulos K.; Apostolopoulou M.,Book Series,Communications in Computer and Information Science,2019-01-01,National Technical University of Athens (NTUA),Cultural heritage protection ;  Holy Aedicule ;  Multispectral modeling ;  Transdisciplinarity
Fragile Cultural Landscapes: A Regenerating Case Study in East Veneto,"The paper reflects on the case study of a reclamation landscape in the East Veneto region (Italy), framing it in the European strategies and policy about landscape and heritage: it will be taken into account what has till now been done by local government, first of all by the “Osservatorio del paesaggio del Veneto Orientale” respecting the European Landscape Convention guidelines, then the paper will point out both sustainable innovation and potentialities of this fragile territory. Further the paper will try to outline the digital infrastructures’ communication abilities in sharing knowledge, connecting them to main questions about preserving and promoting landscape and scattered heritage, again keeping in the background the European policies, mostly about digitalization. As regards the relationship between landscapes and heritage, it will be paid specific attention both on the called “Top-down” actions and on knowing and giving values from below, from “Bottom-up” practices. In fact, the two strategies are complementary, because the first—Presentation—regards the careful goal of informing and making heritage available in a way normally carried out by scholars, professionals and more in general experts in the heritage field. The second strategy, better known as Interpretation, refers on the other hand, to research and creativity activities and results generated in a heritage site. In such perspective, involving visitors as well local people and communities is crucial for interpreting and changing sites as cultural landscapes, into places where legacies of the past can turn to a resource for the future. Referring in a specific way to those last processes, as they are more innovative, the paper will illustrate, like an example useful to be applied, the recent experience of “Alpinescapes” web-platform, implemented to collect and share information about the cultural landscape between Lario and Ceresio lakes, and lastly, to map and merge Digital Cultural Heritage data from Italian and Swiss territories.",Salerno R.,Book Series,Lecture Notes in Civil Engineering,2019-01-01,Politecnico di Milano,Alpinescapes ;  Cultural landscape ;  East Veneto
Big size highly customised product manufacturing systems: a literature review and future research agenda,"The paper presents a systematic literature review on big size product manufacturing systems in MTO and ETO environments. In particular, the analysis is focused on highly customised, big and heavy products, calling for highly engineering solutions. This kind of products are characterised by low-volume demand, complex material bills, need of more than one worker in the same workstation (caused by the component dimensions and complexity), multi-skilled human resources and large floor space requirements. The analysis involved 587 research articles published from 1981 to 2017 from 118 international journals in the area of production research and operation management. Finally, 160 papers have been individuated and clustered in three main research topic area: specification processes and product design, production planning and control, project portfolio management. Results indicate that research focused on optimising and managing a large-size product manufacturing system is gaining growing attention in the last ten years. However, product/process design, production planning and control and project management techniques still lack innovations and ad hoc methods, capable to take into consideration both in-house part feeding problems, both ergonomics issues present in this kind of manufacturing environments.",Zennaro I.; Finco S.; Battini D.; Persona A.,Journal,International Journal of Production Research,2019-01-01,Università degli Studi di Padova,big size product ;  customised products ;  engineering-to-order ;  make-to-order ;  manufacturing systems ;  project management
"Transforming African Education Systems in Science, Technology, Engineering, and Mathematics (STEM) Using ICTs: Challenges and Opportunities","This paper presents the role of ICTs in transforming Africa's Education Systems (AES) in science, technology, engineering, and mathematics (STEM) subjects/courses. The paper highlights on a positive shift across Africa in using ICT to improve the quality of teaching and learning through activities such as intensive ICT skills training to teachers, increase in ICT equipments and applications in schools, and emergence of living labs (LLs) and innovation spaces/centres (InnoSpace). We first provide some of the challenges of integrating ICTs in education followed by a description of key past and current ICT initiatives supporting the adoption of ICTs in schools using a number of case studies in sub-Saharan Africa. We further present various ICT-based models for education, as a transformational approach towards integrating ICTs in AES. Moreover, we provide various ICT platforms deployed for education service delivery in disadvantaged African society (e.g., rural areas) including LLs and InnoSpace across the continent. Finally, we highlight our main findings and observations in terms of opportunities and future ICT for education research directions in Africa. Our aim is to provide some guidelines and ensure that Africa uniformly meet the 2030 United Nations Sustainable Development Goal number 4, which is to ensure inclusive and quality education for all and promote lifelong learning, particularly using ICTs.",Barakabitze A.; William-Andey Lazaro A.; Ainea N.; Mkwizu M.; Maziku H.; Matofali A.; Iddi A.; Sanga C.,Journal,Education Research International,2019-01-01,Sokoine University of Agriculture;University of Dar es Salaam,
"Innovation through practice: The messy work of making technology useful for architecture, engineering and construction teams","Purpose: Through the study of visualizations, virtual worlds and information exchange, the purpose of this paper is to reveal the complex connections between technology and the work of design and construction. The authors apply the sociotechnical view of technology and the ramifications this view has on successful use of technology in design and construction. Design/methodology/approach: This is a discussion paper reviewing over a decade of research that connects three streams of research on architecture, engineering and construction (AEC) teams as these teams grappled with adapting work practices to new technologies and the opportunities these technologies promised. Findings: From studies of design and construction practices with building information modeling and energy modeling, the authors show that given the constructed nature of models and the loose coupling of project teams, these team organizational practices need to mirror the modeling requirements. Second, looking at distributed teams, whose interaction is mediated by technology, the authors argue that virtual world visualizations enhance discovery, while distributed AEC teams also need more traditional forms of 2D abstraction, sketching and gestures to support integrated design dialogue. Finally, in information exchange research, the authors found that models and data have their own logic and structure and, as such, require creativity and ingenuity to exchange data across systems. Taken together, these streams of research suggest that process innovation is brought about by people developing new practices. Originality/value: In this paper, the authors argue that technology alone does not change practice. People who modify practices with and through technology create process innovation.",Dossick C.; Osburn L.; Neff G.,Journal,"Engineering, Construction and Architectural Management",2019-01-01,Oxford Social Sciences Division;University of Washington,Building information modelling ;  Information systems ;  Innovation ;  Organization ;  Technology
A decision support system for identification of technology innovation risk based on sequential CBR,"To identify risks in the increasingly complex market is an important issue for the development of technology innovation enterprises. But it is contended that there is still a lack of effective methods to support the dynamic characteristics and knowledge reuse of the problem. In front of a variety of risk sources, utilisation of IT is necessary, and we introduce case-based reasoning (CBR) technique to identify new risks from cases in the past. However, extant CBR method has limitations on problems with dynamic characteristics. This paper provides insights into the dynamic nature of technology innovation risk identification, and designs a decision support system for identification of technology innovation risk, which contributes a novel extension of CBR to sequential CBR. In our framework, cases are represented as sequences of risk events, and similarity between cases is measured based on weighted event sequence pattern mining. The effectiveness of this work is finally illustrated with a case.",Xiao Q.,Journal,International Journal of Information Technology and Management,2019-01-01,Jiangxi University of Finance and Economics,Case-based reasoning ;  Decision support system ;  Risk identification ;  Sequential data ;  Technology innovation
Regional aspects in a new engineering way of thinking development of bachelors of techniques and technology,"In an innovative knowledge economy in Russia there must be a unified complex of bachelors’ training based on integral interaction in the system “bachelor-faculty member – an engineer at the enterprise”. The purpose of the study is to enhance the level of a new engineering thinking of future engineers, as the bases for professional competences formation. The results of the study: (1) the concept has been developed and tested to select individual educational trajectory, that provides the development of a new engineering thinking with the account of regionalism; (2) the importance of the concept is proved by scientific ideas, approaches, and principles; (3) it has been proved that a new engineering thinking creates flexible and dynamic systems responding fast to the regional market requirements; (4) the peculiarities of the process have been determined, by criteria-estimating component based on the integration principle, allowing to analyze mental operations, develop creativity, research scientific problems in stages thus entering a new level of thinking development; (5) conditions of methodological system are justified. Methods of research are theoretical, empirical, pilot testing, mathematical treatment methods. Conclusion: grounds for goal-setting have been defined, the concept; syllabi and testing materials; content modules have been developed. It has been proved that it is possible to develop new engineering thinking to enhance the quality of the professional education of bachelors of Science within innovative society development.",Egorova G.; Loseva N.; Egorov A.; Belyak E.; Demidova O.,Book Series,Advances in Intelligent Systems and Computing,2019-01-01,Industrial University of Tyumen;Tomsk Polytechnic University,Conception of an individual educational trajectory ;  Ecological compatibility ;  Innovation principles ;  New engineering thinking ;  Regionalism
Developing professional competences with interactive teaching methods at tertiary education,"Within the Federal Educational Standards 3+ and stricter employers’ requirements, there is an issue of new engineering thinking for Bachelor students’ development. A training complex based on “subject-to-subject” interaction should be developed. This dialectal dependence can be solved with the systematic organization of specialists’ and bachelors’ professional competences development, where practical application, team-work, and peer learning are dominant. The study intends to enhance the level of professional competences development of students in engineering universities. The results are: (1) project learning technology based on “subject-to-subject” interaction via group problems solution which provides development of professional knowledge and skills; (2) relevant methods and stages of project fulfillment tailored for a certain industry has been grounded; (3) it has been proved that group project fulfillment is necessary and important for learners’ immersion into the future profession; (4) a method of “Sparring-partnership”, used at practical classes and lectures, has been developed; (5) the conditions for ecological group projects have been stated as key ones for Tyumen region in terms of “Innovations in oil and gas refining cluster. Technology. Ecological compatibility. Safety”; (6) methodology of interactive methods application aimed at professional competences development via combination of different activities has been suggested. We applied theoretical, empirical, and experimental methods. Key results: aspects of engineering education modernity, importance, and its social and cultural role have been described; interactive methods (Sparring-partnership method, project method) have been developed and incorporated into the disciplines of the basic and variable part of the main professional educational programme (MPEP).",Egorova G.; Loseva N.; Egorov A.; Belyak E.; Demidova O.,Book Series,Advances in Intelligent Systems and Computing,2019-01-01,Industrial University of Tyumen;Tomsk Polytechnic University,Interactive methods ;  Professional competences ;  Project methods ;  “Sparring-partnership” method
