Title,Abstract,Author,Aggregation_Type,Publisher,Publication_Date,Institutions,Keywords
Analysis of the relationship between student profiles and the results obtained in a university course gamification study,"The objective of this study was to understand the ways that different personality traits of students affect their gamification experiences within the university educational context. The effectiveness of implemented gamification within the aforementioned context was also measured. A required class in the industrial engineering course was gamified in order to conduct this research. The effectiveness average of the gamification in engaging students was 83% and increased motivation among students in the classroom was also observed in the results. Cluster analysis verified that students with the best performance in the gamified course were those who exhibited medium high levels of personality traits linked with conscientiousness, extroversion, and openness to experiences. The results highlight the value of gamification and the need to move from the 'one-size-fits-all' approach to more personalised applications. This study provides guidelines to designers who might seek to employ a personalised gamification approach to improve individual performance.",De Oliveira M.; Leal F.; De Pinho A.; Montevechi J.,Journal,International Journal of Innovation and Learning,2021-01-01,Universidade Federal de Itajubá,Active learning ;  Computers ;  Design ;  Educational technology ;  Engagement ;  Gamification ;  Higher education ;  Human behaviour ;  Human learning ;  Innovation ;  Motivation ;  Personality traits
Perceptions of engineering faculty on educational innovation at hispanic-serving institutions,"As the educator of nearly one-third of all Latinx engineering graduates in the United States, Hispan-ic-Serving Institutions (HSIs) are at the forefront of innovating engineering curriculum for Latinx students. In many cases, the driving force behind these innovations in engineering is the faculty. This study aims to identify the assets and challenges that engineering faculty at HSIs perceive impact their ability to engage in educational innovation and, ultimately, create inclusive and learner-centered educational experiences. Specifically, the thematic analysis of workshop artifacts enabled the researchers to examine the perspectives of 24 engineering educators from two-and four-year colleges across the Southwestern and Southeastern United States who attended one of two National Science Foundation–sponsored workshops. The artifact analysis illustrates how engineering educators at HSIs recognized particular assets to leverage when innovating within their courses and de-partments, both from within and outside of their institutions. At the same time, these educators also acknowledged barriers to innovation from various sources, including personal, interpersonal, and administrative. Recognizing that faculty experiences can vary based on their position’s responsibili-ties, this study also begins to explore the differences in perception of educational innovation across instructional and tenure-line faculty. These differences across faculty types suggest an opportunity to bring different perspectives and skillsets to educational innovation collaborations that include faculty from diverse backgrounds and roles. Overall, this study provides a foundation for future research on factors impacting faculty engagement with inclusive and learner-centered pedagogy at institutions seeking to serve Latinx and other racially and ethnically diverse students.",Kendall M.; Strong A.; Henderson G.; Basalo I.,Journal,Journal of Women and Minorities in Science and Engineering,2021-01-01,University of Miami;Florida International University;The University of Texas at El Paso,Curriculum design ;  Design thinking ;  Engineering education ;  Faculty development ;  Hispanic-Serving Institutions ;  Institutional transformation ;  Instructional role
Designing Sustainable Futures: Interdisciplinary Science and Social Creativity,"In every region and every nation in the world, people face the difficult challenges of learning to design and maintain healthy societies with limited natural resources—including water, land, and energy—under rapidly changing global to local conditions. These challenges are contained within the framework of the 17 United Nations Sustainable Development Goals (SDGs) for 2030. Responding to the challenges of the SDGs at local to global scales must address the fundamental complexity of social–ecological systems. This requires understanding the technical, ecological, and geological conditions at multiple scales of time and space and equally importantly, understanding and designing for the future in the appropriate social, political, economic, and cultural contexts. In this talk, I want to discuss two critical questions that arise from these complex systems challenges: (1) How can we build the capacity to innovate for societal well-being by learning to think and act across traditional disciplinary lines? (2) How can we enhance the value of technology and engineering by engaging the knowledge, creativity, and cooperation of all parts of society in designing for their future?",Chabay I.,Book Series,Springer Water,2021-01-01,Research Institute for Sustainability – Helmholtz Centre Potsdam (RIFS);Arizona State University,Complex system science ;  Innovation for societal well-being ;  Inquiry and experiential learning ;  Interdisciplinary research ;  Resource governance ;  Transdisciplinary research
Learning from metabolism: Toward metabolic conservation,"In Japan during the 1960s, rapid economic growth began alongside preparations for the Olympics. At this time, Kenzo Tange and his academic research team at the University of Tokyo announced the “1960 Tokyo Plan,” which used scientific surveys and analysis to lay out a roadmap for the future of Tokyo. It was a strong message that denied political and economic post-war turmoil in Japan. Tange also designed the Yoyogi Gymnasium as well as other marvelous buildings, such as the St. Mary Catholic Cathedral in 1964, which utilized new technological innovations in engineering. Recently, several modern buildings have already been demolished or face precarious situations. However, the biological concepts of Metabolism Movement can allow such buildings to change and adapt, much like a living creature. This paper focuses on Metabolism architecture in Japan. In particular, the paper examines the Nakagin Capsule Tower Building (1972) designed by Kisho Kurokawa (1934-2007), which is an unsuccessful yet promising example of the conservation of modern architecture and an attempt to reposition Metabolism architecture within the history of modern architecture as an architectural movement integrating past and future, nature and architecture. This paper also illuminates the problems facing the conservation of modern architecture in general, and suggests a new direction for conservation and preservation processes based on the concept of ""Metabolic Conservation"".",Watanabe K.,Conference Proceeding,Inheritable Resilience: Sharing Values of Global Modernities - 16th International Docomomo Conference Tokyo Japan 2020+1 Proceedings,2021-01-01,Tokai University,
"A low-carbon, funicular concrete floor system: Design and engineering of the HiLo floors","This paper reports on the integrated computational design, engineering and construction of the concrete, rib-stiffened funicular floors of the HiLo research & innovation unit, built on the NEST platform in Dübendorf, Switzerland. These floors represent the first application of this innovative technology in a real project. The lightweight structural floors significantly reduce environmental impact and embodied carbon emissions, when compared to common reinforced concrete slabs, both by minimising material needs and by using a large percentage of recycled construction waste, thus additionally contributing to a circular economy in construction.",Ranaudo F.; van Mele T.; Block P.,Conference Proceeding,"IABSE Congress, Ghent 2021: Structural Engineering for Future Societal Needs",2021-01-01,ETH Zürich,Compression-only ;  Concrete floors ;  Embodied emissions ;  Global warming potential ;  Rib-stiffened funicular floor ;  Slabs ;  Sustainable construction
The effect of small business innovation and the role of government on the environment: Evidence from Indonesia,"This study aims to analyze individual and organizational innovation in small businesses and their impact on the environment. The focus of the analysis is also expanded on how to engineer the innovations that exist in small businesses through consumer behavior so that the engineering carried out is effective in protecting the environment. The role of the government is used as a regulator in a country. The research was conducted using a quantitative descriptive method, then continued with a document study on the Indonesian government’s environmental regulations. The research was carried out during the Covid-19 pandemic in a sizeable Indonesian city, namely Bandung City. The study results show that small businesses’ individual and organizational innovation play a role in determining environmental conditions. Government engineering to change consumer behavior and consumer needs is very effective in changing the behavior of entrepreneurs to go green and green business.",Chaniago H.,Journal,International Journal of Energy Economics and Policy,2021-01-01,Politeknik Negeri Bandung,Environment ;  Government Engineering ;  Individual Innovation ;  Organizational Innovation ;  Small Business
Research on the Development of Innovation Path of Ideological and Political Education in Colleges and Universities Based on Cloud Computing and K-Means Clustering Algorithm Model,"As a distributed computing technology, cloud computing has the characteristics of fast processing speed, large-capacity data processing, and high overall efficiency. With the continuous development of communication technology today, cloud computing technology has begun to be applied in various industries and has promoted the development and progress of the industry. As an important part of college education, ideological and political education in colleges and universities is also constantly developing. The integration of cloud computing and ideological and political education is the main trend in the future. At present, the application research of cloud computing and wireless communication technology in the ideological and political education of colleges and universities has obtained some results, but there are still some problems. Therefore, the research on innovative methods of ideological and political education is extremely important. At present, under the attention of all walks of life, scholars have strengthened the research on new paths of ideological and political education in colleges and universities, and they are also constantly experimenting with innovative methods. In this context, this paper studies the current situation of ideological and political education in colleges and universities through questionnaire surveys and analyzes the innovative mode of ideological and political education in colleges and universities in the context of cloud computing through the K-means clustering algorithm model.",Hong J.,Journal,Scientific Programming,2021-01-01,Jiangsu Union Technical Institute,
"BIR-WS 2021 - Joint Proceedings of the BIR 2021 Workshops and Doctoral Consortium, co-located with 20th International Conference on Perspectives in Business Informatics Research, BIR 2021","The proceedings contain 17 papers. The topics discussed include: understanding the impact of the corona pandemic on the study success at a German University; coping with the complexity of software for a humanoid robot pepper; continuous requirements engineering for digital transformation; enterprise engineering for business opportunity recognition - a design science approach; towards handling complexity in ensuring IT based business process reliability; modelling the alignment between agile application development and business strategies; digital innovation in education: perspectives, opportunities and challenges of educational open data and sensor data; and the human resource management challenge of predicting employee turnover using machine learning and system dynamics.",,Conference Proceeding,CEUR Workshop Proceedings,2021-01-01,,
Investigating the teaching of ‘advanced quality methods’ through lean manufacturing techniques in industrial engineering,"Advanced quality methods (ISE420) is one of the elective courses of the industrial engineering curriculum at the University of Hail (UoH). The purpose of this research is to determine whether the 5S hands-on exercise resulted in improving students’ understanding of lean manufacturing techniques. The theoretical part was covered through lecturing, case studies and speakers from Hail Industrial City (HIC). The experimental part was covered through hands-on exercises and field visits to selected industrial companies at HIC. The 5S hands-on exercise provided students with a great learning opportunity as it helped them to better appreciate the efficiency of lean manufacturing in reducing the process assembly time in laboratory experiments from 3,315.6 seconds to 849.6 seconds. The exercise procedures enhanced the students’ ability of recognising the lean manufacturing waste identification. Students were more motivated to explore team-based projects, evolved a better level of interdependence and increased their innovation abilities through lean manufacturing methodology.",Elbadawi I.,Journal,International Journal of Computer Aided Engineering and Technology,2021-01-01,University of Ha'il,5S ;  Lean manufacturing ;  Manufacturing waste ;  Quality methods
Towards Using Sensors as Data Sources in Teaching: Requirements for School Curricula-Compatible Sensors,"The continuous innovation in modern technologies in various sectors of society has transformed everyday life. It becomes imperative for the educational community to equip the future generation with digital skills. In this article, using qualitative and quantitative research techniques, we define criteria for school curricula-compatible sensors (particularly, for secondary school students in grades 5 through 9). We also develop requirements models for sensor classes that satisfy the school curricula compatibility criteria using requirements engineering techniques. The results show that integrating sensors into schools can improve students’ digital and data skills. Additionally, requirements models can help in developing school curricula-compatible sensors or transforming existing sensors into curricula-compatible sensors.",Saddiqa M.; Kirikova M.; Magnussen R.; Larsen B.; Pedersen J.,Journal,Complex Systems Informatics and Modeling Quarterly,2021-01-01,Riga Technical University;Aalborg University,Data Skills Requirements for Physical Systems ;  Digital Skills ;  School Education ;  Sensors ;  Technology Requirements
3d printed models to enhance engineering student engagement and learning,"Engineering students require strong skills in problem-solving, communication, research and presentation. Traditional strategies to teach 3D modelling by conventional orthogonal 2D drawings are not particularly effective to guide students in their development of spatial knowledge. Students benefit from an innovative engagement approach to connecting engineering theories to industry practice through handling and manipulating the all-round spatial views of 3D printed models, a student confidence-building approach. A new student engagement framework for student learning is presented in this article using the students and peers' reactions obtained from various sources, including the on-line evaluations through Central Queensland University's Student Experience Survey (SES). The impact of this framework in student motivation, engagement and curiosity in learning is assessed. The student satisfaction data obtained from a structural mechanics unit were low initially. With the introduction of innovative student engagement initiatives using 3D printed models, the structural mechanics unit's student satisfaction quickly improved. Both qualitative and quantitative student data are used to triangulate student learning and satisfaction. This enhances not only novel teaching innovations and evaluation, but also stimulates the interest of readers outside the context where the work is produced.",Mandal N.,Journal,Global Journal of Engineering Education,2021-01-01,CQUniversity Australia,Engagement strategy ;  Student motivation in learning ;  Student satisfaction ;  Teaching practices
Curricula design of the audio emphasis route within the Universidad EI Bosque music program. A space for creation and technological mediation for the cultural and creative industries,"This process of curricular design responds to the need to expand the creative, labor, business and general innovation possibilities of music students during the professional cycle of the musical program, and especially within the emphasis of audio production. In other words, the reform process act has as a general objective to contextualize the implications of interdisciplinary creation research and innovation work of different value chains within the cultural and creative industries, where the appropriation of technological tools and competences in audio adds value to artistic (or simple) creation through its transformation from different technical/artistic production and postproduction processes, which give rise to complex creations in the form of products, services and results within different scenarios of large-scale reproduction.",Cárdenas E.,Conference Proceeding,Proceedings of the AES International Conference,2021-01-01,Universidad El Bosque,
Is CRM ready for industry 4.0? A historical technological framework,"The 4th Industrial Revolution, sometimes known as Industry 4.0, has disrupted the business and technology landscapes. Industry practitioners remain under pressure to adopt these innovations for competitive advantage. Enterprise systems (ES), such as customer relationship management (CRM) systems, are not exempt from these pressures, and indeed CRM may be at the forefront of company investments. Although CRM systems have been studied substantially, we did not find a summative framework integrating CRM innovations with their enabling technologies. We developed this framework by searching the academic literature on CRM, industrial revolutions, and technology innovation, juxtaposing the various phases of CRM evolution within the technical landscape that precipitated them. We identified a lag between the inception of technologies and their adoption within CRM systems. The purpose of this paper is to provide a technological perspective of CRM's history and state of the art, and its readiness to capitalize on Industry 4.0 innovations.",Kinnett S.; Steinbach T.,Conference Proceeding,"27th Annual Americas Conference on Information Systems, AMCIS 2021",2021-01-01,DePaul University,4  industrial revolution th ;  CRM ;  Customer relationship management ;  Industry 4.0 ;  Sales technology ;  Technology innovation ;  Web technologies
A Study on the Construction Path of Innovation and Entrepreneurship Environment in Zheng Luo Xin National Innovation Demonstration Zone - Based on the Perspective of Engineering Technology Center Construction,"Technology-based innovation platforms are an important part of the construction of innovation and entrepreneurship environment in autonomous innovation demonstration zones, and strengthening the construction of technology-based innovation platforms in autonomous innovation demonstration zones is of great significance to the sustainable development of autonomous innovation demonstration zones. Based on the perspective of engineering technology center construction, this paper takes the technology-based innovation platform-engineering technology research center in Zhengzhou, Luoyang and Xinxiang as the research object, investigates the current situation of innovation capacity of engineering technology research center, analyzes the existing problems in depth, constructs a model of technology-based innovation platform construction in the autonomous innovation demonstration zone, and proposes The research team will study the current situation of innovation capacity of engineering and technology research centers, analyze the existing problems, construct a model for building technology-based innovation platforms in autonomous innovation demonstration zones, and propose countermeasures and suggestions for building technology-based innovation platforms in autonomous innovation demonstration zones.",Ke W.,Journal,Review of International Geographical Education Online,2021-01-01,Henan Normal University,Autonomous innovation demonstration zone ;  engineering technology center ;  innovation and entrepreneurship environment
Transversal competencies for digital readiness and development of human capital in engineering education,"The research is carried out within the framework of Rezekne Academy of Technology, Latvia in cooperation with West Ukrainian National University, Ukraine LV – UA project “Gender aspects of digital readiness and development of human capital in regions” Nr.LV-UA/ 2018/3. Nowadays, educational institutions have to adapt to the new situation, make changes that would promote the transformation of the study process, promote the development of digital readiness and human capital. The aim of the research is to study the need for transversal competencies, innovation, entrepreneurship and development of digital readiness and human capital in engineering studies. The monographic and descriptive method has been applied for studying scientific literature and modeling method for a professional development plan.",Abuže A.; Ļubkina V.,Conference Proceeding,"Vide. Tehnologija. Resursi - Environment, Technology, Resources",2021-01-01,Rēzeknes Tehnoloǵiju Akadēmija,Digital readiness ;  Engineering education ;  Human capital ;  Transversal competencies
Applying Deep Learning Technologies to Evaluate the Patent Quality with the Collaborative Training,"As the country vigorously promotes the development of science and technology and tries to enhance independent innovation capabilities, more and more attention is paid on the protection of technology ownership. In recent years, China has developed rapidly in many scientific and technological fields, and the number of patent applications increased year by year. However, various patent quality problems including immature patent technology and low patent authorization rate appear. The indicators of patent quantification and quality evaluation are studied in this paper. First, we quantify the patent quality evaluation indicators and combine the content of the patent text to build a patent evaluation model. US patents with patent grade labels are used for training with multitask learning technology. Second, the evaluation model is transferred from the English patents to the Chinese patents, in which the active learning technology and transfer learning technology are used to minimize the work of manual labeling. Finally, a Chinese patent quality evaluation model based on collaborative training was designed and implemented. Methods used in this experiment have notably improved the prediction effect of the model and achieved a better migration effect. A large number of experimental results show that the Chinese patent quality evaluation model has achieved good evaluation results. This research uses deep learning and natural language processing technology to carry out research on patent quality evaluation models from different perspectives, to provide patent decision support for related companies, and to point out research directions for research institutions and patent inventors.",You X.; Liu J.; Wang Z.; Liu Z.; Lv X.; Kim J.,Journal,Wireless Communications and Mobile Computing,2021-01-01,Gachon University;Beijing Information Science & Technology University,
Practical Roadmapping Implementation: What We Learned From QinetiQ Group,"Roadmapping supports innovation, technology, and strategic planning in a structured manner. However, its flexible and adaptable characteristics pose challenges to organizational implementation. We consider how one company, QinetiQ Group plc, a leading British multinational defense technology company, implemented roadmapping. Key dimensions we observed for effective roadmapping implementation and challenges are summarized.",Hirose Y.; Phaal R.; Farrukh C.; Gerdsri N.; Lee S.; O'dell M.,Journal,IEEE Engineering Management Review,2021-01-01,College of Management Mahidol University;Department of Engineering;Advanced Institute of Industrial Technology;Seoul National University;QinetiQ,Innovation ;  maturity model ;  roadmapping ;  strategic planning ;  technology
Educational technologies for hybrid learning contexts: A grid of 12 technological communication tools,"The mission of university goes beyond contributing to society with the results of its research and innovation. Its scope is prompting and supporting young people to gain new knowledge while encouraging them to consider/include forms of social engagement. Then, it is crucial for teachers to engage students in the learning process. Students use technology to communicate; thus, they are more likely and comfortable to participate in a technology-driven environment. This purpose could be pursued through the correct choice of educational technologies within the learning environments. Communication technologies have the potential to engage learners while also providing motivation and support for both teaching and learning. The paper focuses on the definition of educational technologies and on the description of a grid of 12 technologies that were chosen based on the research activities undertaken in a doctoral research at the Politecnico di Milano. Subsequently, the technologies are classified through different mappings and methodologies to produce a description and showing advantages, disadvantages, and contexts of use. Finally, it analyses the technologies from the point of view of 2 learning contexts, on-site and online, to help create new hybrid learning processes.",Manciaracina A.,Conference Proceeding,"25th World Multi-Conference on Systemics, Cybernetics and Informatics, WMSCI 2021",2021-01-01,Politecnico di Milano,Educational technologies ;  Hybrid learning ;  Personal deviced ;  Technological classification
Research on the Realization Path of College English Education Based on the SVM Algorithm Model under the Background of Cloud Computing and Wireless Communication,"The rapid development of cloud computing and wireless communication technology has brought a huge impact to traditional education methods, especially for college English education where the teaching mode is relatively simple and the impact is more than other disciplines. How to make full use of this information technology revolution and make it an opportunity for us to innovate in English education has become a topic that many scholars are paying attention to. Research on teaching innovation in the context of cloud computing and wireless communication has yielded fruitful results. This research wants to fully absorb the valuable experience of these research results, through the establishment of an optimized SVM algorithm model, and then conduct an online questionnaire survey of English majors in colleges and universities in Zhejiang Province in the form of a questionnaire survey. The design of the questionnaire mainly includes the following aspects: students' satisfaction with English education in the context of cloud computing and wireless communication, their own comprehensive English ability, and teacher's teaching ability. According to the data obtained from the questionnaire survey, combined with the SVM algorithm model for analysis, so as to optimize English teaching, the research results show that, in the context of cloud computing and wireless communication, college students are generally low in satisfaction with traditional English classroom teaching, but have a higher interest in the teaching innovation of cloud computing and wireless communication technology. This provides us with useful ideas for the realization of the path innovation of college English education at this stage.",Yang L.,Journal,Scientific Programming,2021-01-01,Xi'an International Studies University,
Combining Methods for the Design of Digital Services in Practice: Experiences from a Predictive Costing Service,"Exploiting digital technologies for innovative service offerings as part of the digital transformation has been under discussion for several years. As recent research has shown, practitioners struggle with the systematic design of digital services. Along with the progress in the understanding of digital service systems, academia has proposed various processes and methods which are contributing to a methodology for Service Systems Engineering. However, such methods are rarely applied in practice. In our study, we utilize Action Design Research to evaluate how existing methods can be applied in a project that aims to design a service for predictive costing. Our findings are formalized as a combination of methods and their links. It shows how these methods can be employed to guide the innovation process. Although the generalizability of the results is limited through the single case study approach, the proposed combination of methods provides evidence-based knowledge on Service Systems Engineering, which is relevant for practitioners and researchers alike.",Richter F.; Anke J.,Conference Proceeding,Lecture Notes in Information Systems and Organisation,2021-01-01,Hochschule für Technik und Wirtschaft Dresden (FH),Action Design Research ;  Digital services ;  Methodology ;  Service innovation ;  Service systems engineering
Implementation and evaluation of team science training for interdisciplinary teams in an engineering design program,"Introduction: Interdisciplinary academic teams perform better when competent in teamwork; however, there is a lack of best practices of how to introduce and facilitate the development of effective learning and functioning within these teams in academic environments. Methods: To close this gap, we tailored, implemented, and evaluated team science training in the year-long Engineering Innovation in Health (EIH) program at the University of Washington (UW), a project-based course in which engineering students across several disciplines partner with health professionals to develop technical solutions to clinical and translational health challenges. EIH faculty from the UW College of Engineering and the Institute of Translational Health Sciences’ (ITHS) Team Science Core codeveloped and delivered team science training sessions and evaluated their impact with biannual surveys. A student cohort was surveyed prior to the implementation of the team science trainings, which served as a baseline. Results: Survey responses were compared within and between both cohorts (approximately 55 students each Fall Quarter and 30 students each Spring Quarter). Statistically significant improvements in measures of self-efficacy and interpersonal team climate (i.e., psychological safety) were observed within and between teams. Conclusions: Tailored team science training provided to student-professional teams resulted in measurable improvements in self-efficacy and interpersonal climate both of which are crucial for teamwork and intellectual risk taking. Future research is needed to determine long-term impacts of course participation on individual and team outcomes (e.g., patents, start-ups). Additionally, adaptability of this model to clinical and translational research teams in alternate formats and settings should be tested.",Abu-Rish Blakeney E.; Kang S.; Henrikson K.; Liu J.; Seibel E.; Sprecher J.; Summerside N.; Vogel M.; Zierler B.; Posner J.,Journal,Journal of Clinical and Translational Science,2021-01-01,"University of Washington - Seattle - Department of Bioengineering;Washington University in St. Louis, George Warren Brown School of Social Work;UW Medical Center – Montlake;University of Washington School of Medicine;Washington University School of Medicine in St. Louis;University of Washington;Washington University in St. Louis",education ;  engineering ;  innovation ;  Team science ;  translational workforce
"The Stories We Tell: Experience, Research, or Patterns?","Several “story” formats are used by software researchers and practitioners to document research results and share best practices. Research papers are the staple of software conferences and journals: papers report the results of research projects and a wide range of empirical experiments. Experience reports and software patterns are two alternative formats to share results and propagate knowledge and best practices. Experience reports relate experience and cautionary tales while software patterns distill experience into a compact form. An XP2021 panel session orchestrated by Steven Fraser – featuring panelists Ademar Aguiar, Casper Lassenius, Mary Lynn Manns, Ken Power, and Rebecca Wirfs-Brock – discussed how “story” formats each have a role to advance the practice of software engineering.",Mancl D.; Fraser S.,Book Series,Lecture Notes in Business Information Processing,2021-01-01,MSWX Software Experts;Innoxec,Experience reports ;  Innovation ;  Research papers ;  Software patterns
"22nd International Conference on Agile Software Development, 2021","The proceedings contain 23 papers. The special focus in this conference is on Agile Software Development. The topics include: The EFIS Framework for Leveraging Agile Organizations Within Large Enterprises; the Future of Software Engineering: Where Will Machine Learning, Agile, and Virtualization Take Us Next?; the Stories We Tell: Experience, Research, or Patterns?; cherry Picking - Agile Software Development Teams Applying Design Thinking Tools; institutional Logics in Large-Scale Agile Software Development Transformations; multiple Roles of Middle Managers in Agile Project Governance: An Activity Theory Perspective; implementation of a Microservice-Based Certification Platform; towards Integrating Blockchains with Microservice Architecture Using Model-Driven Engineering; towards a Framework to Guide the Creation of Development Practices for Software Startups; using Guilds to Foster Internal Startups in Large Organizations: A Case Study; assessing the Health of the Dark Web:: An Analysis of Dark Web Open Source Software Projects; genesis of a Wood Harvesting B2B Software Platform; is Your Software Ecosystem in Danger? Preventing Ecosystem Death Through Lessons in Ecosystem Health; saaS Pricing Practices Typology: A Case Study; Impacts of COVID-19 Pandemic for Software Development in Nordic Companies – Agility Helps to Respond; innovation in Large-Scale Agile - Benefits and Challenges of Hackathons When Hacking from Home; a Service Mesh for Collaboration Between Geo-Distributed Services: The Replication Case; agile Transformation at Scale: A Tertiary Study; from Project to Product; preface; employee-Driven Innovation to Fuel Internal Software Startups: Preliminary Findings.",,Book Series,Lecture Notes in Business Information Processing,2021-01-01,,
Paris agreement on climate change as a driver to accelerate energy transition : measures to adapt the coal sector to ne w challenges,"Plakitkin Yu.?., Doctor of Economic Sciences, Professor, academician of the Russian Academy of Natural Sciences, academician of Academy Mining Sciences, Head of Center for analysis and innovation in energy, e-mail: uplak@mail.ru Plakitkina L.S., PhD (Engineering), Corresponding member of the Russian Academy of Natural Sciences, Head of Center a research of World and Russian coal industry, e-mail: luplak@rambler.ru Abstract The Paris Agreement on Climate Change envisages that all Parties will re? duce their CO2 emissions by 2030 by 25-40% of the 2005 levels, and by 2050 by 70% through the decarbonisation of economies and application of the Carbon Border Adjustment Mechanism (CBAM). The Russian Federation has made a commitment to reduce greenhouse gas emissions by 70% by 2030 (compared to the 1990 level) with account for maximum carbon sequestra? tion capacity of forests and other ecosystems. The mitigation costs may range from 40 to 80 EUR /tCO2 eq. The trend of increasing power density of applied energy sources revealed by the authors confirms that consistent use of traditional resources (firewood, coal, oil, gas) in the global energy sector leads to an increase in the average caloric equivalent. Measures and proposals on adaptation of the coal industry to the new conditions of the world economic development are presented in the article. Among these measures, a particular attention should be paid to the preparation of a new Coal Strategy-2050, which would include the development of a ""stress scenario"" of a possible reduction in coal consumption due to the decarbonisation of the global economy by 2050 and the implementation of hydrogen energy programmes by many countries.",Plakitkin Y.; Plakitkina L.,Journal,Ugol,2021-01-01,The Energy Research Institute of the Russian Academy of Sciences,Calo rific equivalent ;  Carbon border adjustment ;  Carbon footprint ;  Carbon neutrality ;  Decarbonisation of economy ;  Hydrogen energy programme ;  Industry 4.0 global project ;  Measures for implementation of the second coal industry restructuring programme ;  Paris agreement on climate cnahge ;  Power density of applied energy sources ;  Reduction of greenhouse gas emissions ;  Regularities in global energy development ;  Technology leap
Implementation of cloud computing system in learning system development in engineering education study program,"The development of technology demands a variety of activities that can be easily accessed regardless of space and time. The development of information technology has become an innovative, dynamic, and economically profitable solution. Information technology is the answer to the problems and challenges faced by the world of education. Cloud computing is changing the way information technology services are provided and distributed so that institutions have the opportunity to access the educational and scientific information. Cloud computing technology is a new paradigm in the delivery of computing services, which has many advantages compared to conventional systems. This study discusses cloud computing in general and some examples of the application of cloud computing services and their benefits in the Electrical Engineering Education Study Program environment. The case study taken is the application of cloud computing services in the Electrical Engineering Education Study Program, where cloud computing is a computing model, as resources such as processors or computing power, storage, networks, and software are abstracted and provided as services on a network or internet with using the remote access pattern. The purpose of this study was to determine whether cloud computing might be applied to learning, as well as the benefits provided by cloud computing in the development of learning systems. This study uses a qualitative descriptive method with data collection techniques in the form of literature studies. Based on the research conducted, the results show that the services provided by cloud computing have various benefits, namely increasing efficiency and effectiveness in the use of cloud computing-based technology in the learning process.",Baharuddin.; Ampera D.; Fibriasari H.; Sembiring M.; Hamid A.,Journal,"International Journal of Education in Mathematics, Science and Technology",2021-01-01,Universitas Negeri Medan,Cloud computing ;  Learning innovation ;  Learning system
Interdisciplinary approach of biomedical engineering in the development of technical devices for medical research,"The article discusses the development and application of technical devices for medical research. Biomedical engineering is one of the scientific and technical fields that explores and develops the application of engineering principles and concepts in medicine and biology to create artificial organs that can compensate for the lack of physiological functions. Medical engineering combines engineering and design skills with problem solubilities in the field of medicine and life sciences, and can also improve therapies based on the fundamental principles of molecular and cell biology, including diagnosis, monitoring and treatment.",Hayaliev R.; Nurkhodjaev S.; Nazarova N.; Rizayev J.; Rahimberdiyev R.; Timokhina T.; Petrov I.,Journal,"Journal of Biomimetics, Biomaterials and Biomedical Engineering",2021-01-01,Tashkent Medical Academy;Samarkand State Medical University;Tashkent Pediatric Medical Institute;Tyumen State Medical University,Bioengineering ;  Biomedical engineering ;  Biomedical research ;  Biotechnology ;  Innovation ;  Medical research ;  Medicine
Modelling and visualizing knowledge on the reference system and variations based on the model of PGE - Product generation engineering for decision support,"In 2019, Dyson had to cancel its ambitious electric car project after having already 500 Million pounds spent. This example shows how difficult it is to assess the consequences of decisions on development targets as cost, risk, and innovation potential. Knowledge about references, variation types and their impact on development targets can help to increase the maturity of the decision basis. The model of PGE - product generation engineering describes these interrelations using the reference system. This contribution deals with the question of how knowledge about the impact of variation types and characteristics of reference system elements on new product generations can be made usable through modelling and visualization. Therefore, characteristics of reference system elements and their impacts on common development targets are collected through literature research. To process this knowledge base in technical information systems, an Entity-Relationship data model is developed. Through the implementation of a VR visualization, the data model is validated and a first visualisation approach is shown. The findings of this work can be used to systematise research on impact factors in PGE and to develop further digital methods.",Pfaff F.; Rapp S.; Albers A.,Conference Proceeding,Proceedings of the Design Society,2021-01-01,Karlsruher Institut für Technologie,Design management ;  Design theory ;  Knowledge management
Biomedical engineering as a modern component of science in biology and medicine,"The article considers the advances of biomedical engineering as the basis of scientific advances. Biomedical Engineering is the development and application of technical equipment for medical and biological research. This is an area where technologists, biologists and physicians work together to gain basic knowledge of the physical properties and behaviour of biological materials. The knowledge gained by these scientists is used to create devices, perform operations and develop new methods that improve human health and quality of life. Advances in biomedical technology made possible by this partnership include dialysis machines designed to replace sick and malfunctioning kidneys; hip and knee prostheses; materials and technologies for the work of the heart and blood vessels; artificial heart.",Shalkharov S.; Shalkharova Z.; Shalkharova Z.; Rysbekov K.; Shalkharova S.; Paromova Y.; Petrova Y.,Journal,"Journal of Biomimetics, Biomaterials and Biomedical Engineering",2021-01-01,Industrial University of Tyumen;Tyumen State Medical University;Administration.,Bioengineering ;  Biomedical engineering ;  Biomedical research ;  Biotechnology ;  Innovation ;  Medical research ;  Medicine
