Title,Abstract,Author,Aggregation_Type,Publisher,Publication_Date,Institutions,Keywords
Digital Twins of Complex Projects,"The Digital Twin (DT) concept has rapidly gained acceptance. More recently it has become clear that just as a DTs support product, they can also represent the activities needed to design, execute, and manage projects. DTs bring a remarkable potential to bring complex projects to market successfully and to support after-market phases including training, maintenance, repair and retirement. Project Design is a method that brings DTs to project management based on realistic and reliable project models, forecasts, and ongoing instrumentation. In Project Design, the digital twin represents not only the products, services, and processes being created, but also the project teams and their activities. In other words, the project itself is recognized as a system. Digital models are extended to include people and organization in addition to product and process. Feedback and feedforward with automated flows are a critical characteristic of DTs leading to better attention, decisions, and actions by teams. Three cases are shown which demonstrate Project Design with digital models, digital projections, and digital shadows of complex projects. These cases show a collaborative environment in which teams build models which capture the project as a sociotechnical system. The models integrate three fundamental contributing architectures: products, processes, and organization (PPO). While building the model, a view emerges of the relationships amongst these three which, in turn, promotes shared awareness of the project across teams. The model-building likewise shapes mental models as teams explore the impact of changes, variation in assumptions, architectural options, and other real-world execution parameters. An analytics engine, in this case an agent-based simulator, generates project forecasts which act as digital projections. The forecasts are more realistic than classic methods, as the simulations include the project’s uncertain demands, behaviors, feasibility, and coordination in dynamic interaction. A wide range of feasible project variants with schedules, costs, quality, and utilization are generated by simulation and compared to targets. Teams rapidly assess trade-offs, risks, what-if scenarios and contingencies. The model is adjusted: teams expanded or reduced, dependencies changed, activities added or removed, roles and responsibilities tuned, concurrency increased, worksites changed, etc. The project teams learn quickly how changes in their own roles, commitments, and priorities systemically impact the project results. As the project proceeds, estimates to completion including alternate paths forward are rapidly and easily analyzed. A long-lasting benefit of Project Design is that the DT is used over the project lifetime. A digital shadow evolves with the actual project as refinements and contingencies arise, immediately yielding new forecasts of quality, schedule and cost. Instrumentation of scope, interfaces, and teamwork brings significant new feedback to maintain alignment of the project model with the actual project. The model also acts as digital thread across the model’s connected PPO and across changes in the project over time, promoting persistence for practical leverage of information in future projects. Recent research advances in instrumentation and analytics, including placement of non-intrusive sensors across project elements and teamwork, rapidly reveal the health of the project and chances for success. Taking advantage of these techniques, new insights are yielded on teamwork as innovation and complex problem-solving across various industrial and government project domains.","Moser, Bryan R.;Grossmann, William",Book,The Digital Twin,2023-01-01,Massachusetts Institute of Technology;Global Project Design,Agent-based simulation ;  Digital Twin ;  Instrumented engineering teamwork ;  Model-based project management ;  Project design
"Human Factors, Innovation and Technology, and Cluster Strategies as Triggers of New Product Development","This paper reports the results of a cross-sectional investigation into the organizational factors that influence the development of new products in Mexican organizations. We examine the degrees of complexity to determine the influence of three organizational levels, divided into four variables, on New Product Development (NPD) activities. The first level is related to Human Factors (HF), which focuses on the internal members involved in the NPD activities and their functions. The second level is related to Innovation (Inn) and Technology (Tec), which corresponds to the level of processes established in the organization and during NPD. The final level corresponds to the Cluster Strategies (QS) employed by the organizations, which focuses on their ability to work collaboratively with other organizations outside of their current internal boundaries. The influences of the proposed variables are then analyzed with results showing that QS, Inn, Tec, and HF explain, in a range of 58.8%, the emergence of successful NPD based on R2. The study's findings provide a basis for future research through advanced statistical methods.","Ahumada-Tello, Eduardo;Evans, Richard",Conference Proceeding,Procedia CIRP,2023-01-01,Dalhousie University;Universidad Autónoma de Baja California,Cluster strategies ;  human factors ;  new product development ;  technology and innovation
Knowledge Collaboration Approach in Smart Product Innovation Networks,"Due to the transformation of traditional domain specific products to smart, connected and interdisciplinary products that are increasingly developed within value creation networks, an exchange of innovation-relevant knowledge in early engineering phases is required, covering interdependencies of several technical systems. Knowledge-based collaboration within a value creation network could enable an acceleration during the innovation development of smart products. Discipline- and stakeholder-specific knowledge, e.g. semiconductor research and production knowledge along the product lifecycle must be prepared for the usage within innovation development. This paper introduces a conceptual approach of a knowledge base to support the collaboration during innovation processes within value creation networks for smart products. The main focus is the sharing of relevant knowledge from different stakeholders within the innovation value creation network. Through knowledge networking, decentrally collected initial knowledge is centralized, made explorable and realized through a three-stage tagging architecture similar to an ontology. The collaboration of different stakeholders is enabled through mutual knowledge interests and automated suggestions independent from their respective IT ecosystems. The presented approach is instantiated and validated by considering the function to charge mobile phones wirelessly while car driving. Prerequisites for the presented approach are discussed.","Mollahassani, Damun;Eickhoff, Thomas;Juresa, Yannick;Göbel, Jens C.",Conference Proceeding,Procedia CIRP,2023-01-01,Rheinland-Pfälzische Technische Universität Kaiserslautern-Landau,Innovation Networks ;  Innovation Processes ;  Knowledge Base ;  Knowledge Collaboration ;  Smart Products ;  Value Creation Networks
Integrated technologies of an animal-robot mixed society: A systematic review,"Robots are being developed by researchers to be integrated into an animal group to form an animal-robot mixed society. In such a mixed society, the robots are expected to be able to manipulate and control the animal group through their taking part in the group’s self-organized behaviors and decision-making processes. The animal-robot mixed societies offer a powerful tool to advance the research of collective behaviors and their evolution. They can also be explored to manage domestic animals and wildlife, such as guiding them to specific places or away from danger. Due to their potential applications, the development of animal-robot mixed societies has recently elicited great interest in both the scientific and technological communities. However, to successfully integrate robots into an animal group faces many tougher challenges. One of the major challenges is how to enable the integrated robots to be accepted by animals as their group members to work with. In this review, we focus on the issue of the robots accepted by animals and provide a systematical review on the current state of the art of biomimetic robot designs and their integration ways, which are the two key aspects of creating an animal-robot mixed society. First, we take, for instance, the interactions between the specifically designed robots and one group of a single animal species, and point out that the bionic designs of robots exhibiting life-like appearance are less likely to promote the animals to accept and follow them because of animals’ kin recognition, by which group members may be identified. Secondly, we provide an in-depth discussion of the successful integration of robots into an animal group based on the imprint learning, a form of learning in which a very young animal fixes its attention on the first object and thereafter follows that object, and highlight the significance of social interaction rules in reinforcing animal-robot interactions. Finally, we propose that the future endeavors should focus on the social interaction rules-based technological innovation of creating an animal-robot society, including: (1) The animal-to-robot social attachment, which can be achieved by integrating robots into the group of young animals that their imprinting memories are not fully consolidated, and (2) the robust animal-robot interactions, which may rely on the development of the machine-learned or self-adaptive robots that are expected to automatically learn and dynamically adapt or respond to social interaction partners in real-time, and the enough number or amount of the integrated robots, estimated on the basis of the group’s decision-making that follows a probabilistic rule. To summarize, the animal-robot hybrid system represents a new multidisciplinary field of science, engineering and technology. Despite the many challengers faced, we believe that the social mechanisms or rules of animal groups will be greatly exploited to develop such hybridsystems that have more advanced intelligent than the systems we have now.","Liu, Fanglin;Jiang, Xueli;Di, Nayan",Journal,Kexue Tongbao/Chinese Science Bulletin,2023-01-01,"University of Science and Technology of China;Hefei Institutes of Physical Science, Chinese Academy of Sciences",animal-robot interactions ;  biomimetic robots ;  group decision-making ;  imprint learning ;  kin recognition ;  self-organization
4-Dimensional printing: exploring current and future capabilities in biomedical and healthcare systems—a Concise review,"4-Dimensional Printing (4DP) is the latest concept in the pharmacy and biomedical segment with enormous potential in dosage from personalization and medication designing, which adopts time as the fourth dimension, giving printed structures the flexibility to modify their morphology. It can be defined as the fabrication in morphology with the help of smart/intelligent materials like polymers that permit the final object to alter its properties, shape, or function in response to external stimuli such as heat, light, pH, and moisture. The applications of 4DP in biomedicines and healthcare are explored with a focus on tissue engineering, artificial organs, drug delivery, pharmaceutical and biomedical field, etc. In the medical treatments and pharmaceutical field 4DP is paving the way with unlimited potential applications; however, its mainstream use in healthcare and medical treatments is highly dependent on future developments and thorough research findings. Therefore, previous innovations with smart materials are likely to act as precursors of 4DP in many industries. This review highlights the most recent applications of 4DP technology and smart materials in biomedical and healthcare fields which can show a better perspective of 4DP applications in the future. However, in view of the existing limitations, major challenges of this technology must be addressed along with some suggestions for future research. We believe that the application of proper regulatory constraints with 4DP technology would pave the way for the next technological revolution in the biomedical and healthcare sectors.","Agarwal, Neha;Solanki, Vijendra Singh;Ameta, Keshav Lalit;Yadav, Virendra Kumar;Gupta, Premlata;Wanale, Shivraj Gangadhar;Shrivastava, Ruchi;Soni, Anjali;Sahoo, Dipak Kumar;Patel, Ashish",Journal,Frontiers in Bioengineering and Biotechnology,2023-01-01,Medi-Caps University;Central University of Gujarat;Shail Group;Swami Ramanand Teerth Marathwada University;Hemchandracharya North Gujarat University;Iowa State University;University of Lucknow,4-Dimensional Printing ;  4D bioprinting ;  biomedical application ;  healthcare ;  pharmaceutical applications ;  smart materials ;  sustainability
Application of Model-Based Systems Engineering for the Integration of Electric Engines in Electrified Aircraft,"The objective of green, carbon-neutral flights is propelling the innovation of newer propulsion systems. With this increased development of an interdisciplinary form of propulsion for aircraft, the integration burdens and efforts intensify. In literature, it is estimated that it takes 10-15 years to design and develop an aircraft. The expected date of entry for any hybrid electric aircraft is 2035-2040. Any innovation and effort to cut this time by any degree should be explored and analysed. One of the techniques that have the potential to help fast-track the research and development of interdisciplinary systems is Model-based System Engineering (MBSE). Various studies have shown the benefit of employing a model-based design strategy. The focus case study relates to the integration of the electric machine and the propeller, along with related sub-systems. For Hybrid Electric Propulsion (HEP), the electric machine and propeller need to be integrated and their interaction to be analysed. MBSE is proposed as a methodology that would help streamline the process of design and integration of the two systems. This study documents the exploration of connecting MBSE with current simulation and modelling of sub-systems in order to ensure the fulfilment of stakeholder needs and full system effectiveness. This paper establishes the research problem, and the approach to be pursued, and gives notice of first developments and expected follow-up work.","Kiran, Abhishek;Zaghari, Bahareh;Kipouros, Timoleon;Reis, Ricardo Jose Nunes Dos",Conference Proceeding,Journal of Physics: Conference Series,2023-01-01,Cranfield University;AIRHOLDING S.A.,
"A perspective: Regeneration of soft and hard tissues in the oral cavity, from research to clinical practice","Regenerative medicine has gained much attention and has been a hot topic in all medical fields since its inception, and dentistry is no exception. However, innovations and developments in basic research are sometimes disconnected from daily clinical practice. This existing gap between basic research and clinical practice can only be addressed with improved communication between clinicians, academicians, industry, and researchers to facilitate the advance of evidence-based therapies and procedures and to direct research to areas of clinical need. In this perspective, six participants with strong clinical and research interests debated five previously conceived questions. These questions covered current methods and procedures for soft and hard tissue regeneration in the oral cavity with predictable outcomes, limitations of their respective protocols, and needs for future development of regenerative materials and technologies.","Puterman, Israel;Fien, Matthew J.;Mesquida, Juan;Ginebreda, Ignacio;Bauza, Guillermo;Somerman, Martha",Journal,Frontiers in Dental Medicine,2023-01-01,Swansea University Medical School;National Institute of Dental and Craniofacial Research (NIDCR);Private Practitioner;Private Practitioner;International Dentistry Research Group,dental implants ;  growth factors ;  guided tissue regeneration ;  oral soft tissues ;  periodontal disease ;  periodontal regeneration ;  scaffolds ;  tissue engineering
'Accelerating Engineering Education and Workforce Development in Automation & Control for the Semiconductor Industry Based on Cognitive Neuroscience',"The rapid development of the semiconductor industry represents a global challenge to meet the needs of Science, Technology, and Innovation in the 21st century. Advancements in semiconductors optimize computer technology with innovations, among others, in nanotechnology, quantum technology, cognitive computing, Cyber-Physical Human Systems, Artificial Intelligence, and Robotics. The rapid development of semiconductors demands an imperative acceleration of training and the development of a highly skilled workforce. There is a gap between the knowledge and skills of students in the current education system and the fast development of new knowledge. To accelerate comprehensive training in the semiconductor workforce we must start at an early stage, this paper proposes that STEM education must be pedagogically grounded in the advances of cognitive neuroscience and learning. By understanding how the brain functions and how it learns, the process can be enhanced, the education of an Integral Engineer needs to be addressed by forming professionals equipped with adaptability, complex problem-solving, assertive communication, emotional intelligence, interdisciplinary teamwork skills, systems, analytical and critical thinking.This paper proposes curricular transformation processes, ethical formation, pedagogical foundations of interdisciplinary research laboratories, enhanced by an international network of remote laboratories, and a TRUE system of cultural transformation.","Cruz, Luis Fernando;Luis Miguel Quevedo, M.;Moreno, Wilfrido Alejandro",Conference Proceeding,"2023 IEEE Latin American Electron Devices Conference, LAEDC 2023",2023-01-01,"Universidad Manuela Beltrán;University of South Florida, Tampa;JWG S.A.S",controls systems ;  integral engineer ;  neuroscience ;  semiconductors industry ;  workforce
Video quality of video professionals for Video Assisted Referee (VAR),"Changes in the footballing world's approach to technology and innovation contributed to the decision by the International Football Association Board to introduce Video Assistant Referees (VAR). The change meant that under strict protocols referees could use video replays to review decisions in the event of a ""clear and obvious error"" or a ""serious missed incident"". This led to the need by Fédération Internationale de Football Association (FIFA) to develop methods for quality control of the VAR-systems, which was done in collaboration with RISE Research Institutes of Sweden AB. One of the important aspects is the video quality. The novelty of this study is that it has performed a user study specifically targeting video experts i.e., to measure the perceived quality of video professionals working with video production as their main occupation. An experiment was performed involving 25 video experts. In addition, six video quality models have been benchmarked against the user data and evaluated to show which of the models could provide the best predictions of perceived quality for this application. Video Quality Metric for variable frame delay (VQM_VFD) had the best performance for both formats, followed by Video Multimethod Assessment Fusion (VMAF) and VQM General model.","Brunnström, Kjell;Djupsjöbacka, Anders;Billingham, Johsan;Wistel, Katharina;Andrén, Börje;Ozolinš, Oskars;Evans, Nicolas",Conference Proceeding,IS and T International Symposium on Electronic Imaging Science and Technology,2023-01-01,"Fédération Internationale de Football Association;RISE Research Institutes of Sweden AB;Mid Sweden University, Sundsvall;The Royal Institute of Technology (KTH)",
Research on Simulation Technology of Intelligent Manufacturing Scene Operation Mechanism Based on Evolutionary Game Theory,"Intelligent manufacturing is a continuously evolving and iteratively improving system engineering that requires long-term adherence and step-by-step implementation. The continuous process changes during scenario iteration have stimulated the demand for process simulation tools in intelligent manufacturing management processes. However, currently, existing tools mostly simulate process coherence and rarely simulate and verify the stability of the process. Accordingly, the article proposes a construction idea for an intelligent manufacturing scenario iteration management platform and combines the analysis of scenario innovation entities and strategies to innovate the simulation method of scenario innovation operation mechanism based on evolutionary game models, improve the comprehensiveness of simulation, and support the continuous iteration of intelligent manufacturing scenarios.","Men, Feng;Wang, Mian;Dong, Fangqia",Conference Proceeding,Journal of Physics: Conference Series,2023-01-01,Catarc Automotive Industry Engineering,
Digital Technology and Interactive Experience: Children’s Product Design Based on Zhuang Brocade Cultural Elements,"Purpose: The design and dissemination of national cultural products have undergone significant changes with the advent of new technologies such as the Internet of Things, artificial intelligence, and hardware technology. Despite the limitations of traditional design forms in terms of design innovation and cultural heritage, this study explores the redesign of national products by integrating technical means, cultural appeals, and design practice, to bring digital technology and interactive experiences into practical use. Methods: This study takes the Zhuang brocade pattern as its design subject and children’s products as the design carrier. The research adopts both qualitative and quantitative methods, including a questionnaire survey and user interviews. By analyzing and summarizing children’s learning objectives, environment, cognitive behavior, and needs, the study extracts feasible design opportunities. Results: By using child-oriented products as the design carrier, children can complete the learning of national cultural knowledge in an interesting, interactive, and intellectual manner. The integration of digital technology and rich interactive experiences make the product more innovative, user-friendly, interactive, and culturally significant compared to traditional products. Conclusion: The combination of design means, technological innovation, and cultural intervention will contribute to the innovation of national cultural products. In product design practice, integrating interactive technology, expressing localized culture, and presenting structural design provides new ideas and opportunities for the design, preservation, and dissemination of national culture.","Liang, Yun;Mo, Junyi;Lu, Yi;Yuan, Xing",Book Series,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2023-01-01,Guangxi Arts University;Kyiv National University of Technologies and Design;Beijing University of Technology;Guangxi Normal University,Brocade Patterns ;  Children’s Products ;  Cultural Heritage ;  Culture and Technology ;  Teaching Aids Design
6G Network Security Technology Based on Artificial Intelligence,"In the future, human society will enter the era of intelligence, and 6G will also achieve cross integration with information technologies such as artificial intelligence (AI). 6G uses primitive artificial intelligence to continuously empower the whole society in the future and realize true universal intelligence. How to use 6G native AI to intelligently manage and control the future network resources and wireless resources, and how to use 6G network security technology are both hot research directions and key directions of future communication networks. Artificial intelligence technology has created new opportunities for innovation and business model driven by machine learning technology in 6G network. The end-to-end network automation of the future communication requires the system to actively discover dangers and threats, apply intelligent mitigation technology, and ensure the self sustainment of the 6G network. But in fact, the alliance between 6G and AI is also a double-edged sword. In most cases, AI technology can protect the security and privacy of the network, and may be used by criminals to violate information security and privacy. This paper analyzes the role of AI in 6G network security, analyzes the challenges that AI technology may encounter in 6G security, and proposes solutions.","Li, Xinlu;Ling, Canquan;Xu, Zhenyu",Book Series,"Lecture Notes of the Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering, LNICST",2023-01-01,Huizhou Engineering Vocational College,6G ;  Artificial intelligence ;  Network security
A Roadmap for Technological Innovation in Multimodal Communication Research,"Multimodal communication research focuses on how different means of signalling coordinate to communicate effectively. This line of research is traditionally influenced by fields such as cognitive and neuroscience, human-computer interaction, and linguistics. With new technologies becoming available in fields such as natural language processing and computer vision, the field can increasingly avail itself of new ways of analyzing and understanding multimodal communication. As a result, there is a general hope that multimodal research may be at the “precipice of greatness” due to technological advances in computer science and resulting extended empirical coverage. However, for this to come about there must be sufficient guidance on key (theoretical) needs of innovation in the field of multimodal communication. Absent such guidance, the research focus of computer scientists might increasingly diverge from crucial issues in multimodal communication. With this paper, we want to further promote interaction between these fields, which may enormously benefit both communities. The multimodal research community (represented here by a consortium of researchers from the Visual Communication [ViCom] Priority Programme) can engage in the innovation by clearly stating which technological tools are needed to make progress in the field of multimodal communication. In this article, we try to facilitate the establishment of a much needed common ground on feasible expectations (e.g., in terms of terminology and measures to be able to train machine learning algorithms) and to critically reflect possibly idle hopes for technical advances, informed by recent successes and challenges in computer science, social signal processing, and related domains.","Gregori, Alina;Amici, Federica;Brilmayer, Ingmar;Ćwiek, Aleksandra;Fritzsche, Lennart;Fuchs, Susanne;Henlein, Alexander;Herbort, Oliver;Kügler, Frank;Lemanski, Jens;Liebal, Katja;Lücking, Andy;Mehler, Alexander;Nguyen, Kim Tien;Pouw, Wim;Prieto, Pilar;Rohrer, Patrick Louis;Sánchez-Ramón, Paula G.;Schulte-Rüther, Martin;Schumacher, Petra B.;Schweinberger, Stefan R.;Struckmeier, Volker;Trettenbrein, Patrick C.;von Eiff, Celina I.",Book Series,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2023-01-01,"Leibniz-Centre General Linguistics;Donders Institute for Brain, Cognition and Behaviour;Universitat Pompeu Fabra Barcelona;Institució Catalana de Recerca i Estudis Avançats;Nantes Université;Friedrich-Schiller-Universität Jena;Max Planck Institute for Human Cognitive and Brain Sciences;Universität zu Köln;Universitätsmedizin Göttingen;FernUniversität in Hagen;Julius-Maximilians-Universität Würzburg;Universität Leipzig;Goethe-Universität Frankfurt am Main;University of Münster",Multimodal communication ;  Natural language processing ;  Technical innovation
Artificial Intelligence for Clinical Intensive Care in the Hospital: Opportunities and Challenges,"Innovative technologies promise to substantially transform clinical health care. In particular, applications of artificial intelligence are currently emerging as part of medical devices. Clinical intensive care in the hospital has traditionally been a setting in which health care professionals are extensively supported by technical products. Post-operative care after cardiac surgery constitutes a highly relevant realm for evaluating novel approaches with medical devices. Technological innovations may include probability estimates for diagnosis and prognosis by an artificial intelligence analysis of data combinations from different sources, voice and gesture control, remote assessment of skin perfusion, as well as optimized representation and visualization of clinical data. A requirements analysis, using empirical methods of social science research, was conducted in order to include stakeholders’ perspectives. Thereby, a participatory design was realized in the research and development processes. Ethical, legal, and social implications (ELSI) were specifically addressed to identify potentials for improving both acceptance and acceptability during future steps.","Brukamp, Kirsten",Book Series,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2023-01-01,Protestant University of Applied Sciences Ludwigsburg,"Artificial intelligence ;  Empirical methods of social science research ;  Ethical, legal, and social implications (ELSI) ;  Health care ;  Hospital ;  Innovative technologies ;  Intensive care ;  Requirements analysis"
The ‘Three Creative’ Talent Characteristics Model,"With the development of China economy, talents have become core element of development. Nowadays, the transformation of national industrial technology innovation is imminent. More and more national-level strategies have put emphasis on the training of students from universities. The three-creative talents in colleges and universities specifically refer to innovation, creation, and entrepreneurial talents. From the perspective of experience of technological innovation, innovation and creation is the foundation of entrepreneurship, but few studies have explored the experience relationship between the three creative and student entrepreneurial characteristics. Hence, this paper aims to explore the potential ‘Three Creative’ talent characteristics experience model in relation with entrepreneurial characteristics and experiences of the university students, which investigates potential influence of three creativity experience in university students' characteristics (background, personality, and entrepreneurial traits) regarding innovation, creativity, and entrepreneurship, and entrepreneurial potential, and establishes the relationship between them. This paper sums up the relevant traits that affect the performance of university students in the field of entrepreneurship (abbreviated to entrepreneurial traits), the evaluation index of university students in the field of entrepreneurship, such as entrepreneurial willingness, entrepreneurial potential, and entrepreneurial success rate, and the evaluation mechanism of the relationship between students' traits and the field of entrepreneurship, which is what methods are used to learn from university students. As such, the relationship between the quality of students and the evaluation indexes in the field of entrepreneurship can be established. Subsequently, the paper puts forward the mechanism of association of innovation, which connects the personality and background traits of university students with the entrepreneurial potential.","Liu, Zhen;Yang, Jinze;Chen, Yali;Cui, Jia",Book Series,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2023-01-01,South China University of Technology,Background ;  Creativity Experience ;  Entrepreneurial Potential ;  Entrepreneurship ;  Innovation ;  Model ;  Personality ;  Student Characteristics ;  Three Creative
A novel role for enhancing nurse-technology interfaces and medical device advancements for patient care,"To instruct a new generation of professional, this paper will highlight two innovative nursing and health technology collaborations and produce cutting-edge research and breakthroughs. A highly competent response, including teams of experts from several disciplines, is required for complex health concerns. Opportunities for improved technology-nurse interaction and consequent innovation arise if the clinical perspective of nursing is included while viewing medical engineering through a wider lens. The finest training-seeking experienced nurse specialists who can be cutting-edge and bring unique suggestions to enhance patient care and results are found in double nursing engineering degree programs. The background in innovations and engineering in nursing is included in this examination, along with the justification for creating two state-of-the-art joint majors and information about those courses. This innovative program will advance healthcare-related technology and enhance the nursing profession’s capacity for innovation in both design and execution. Additionally, by providing interdisciplinary training and encounters with college students pursuing medical specialists or bachelor’s degrees in nursing, they can improve their knowledge and abilities. Even though nurses are not participating in designing and creating patient care devices, significant patient care improvement possibilities are lost. Creative nurse and engineer cooperation is required to capitalize on nurse creativity and develop patient care improvements.","Mudhol, Basavaraj;Krishna, Meena;Kademane, Asha",Journal,"Salud, Ciencia y Tecnologia",2023-01-01,"ATLAS SkillTech University;Teerthanker Mahaveer University, Moradabad;JAIN (Deemed-to-be University)",Healthcare Systems ;  Medical Device Advancements ;  Nurse-Technology Interfaces ;  Patient Care
Chitosan Based Nanobioceramics in Bone Tissue Engineering Application,"In tissue engineering field, bone tissue engineering is the recently emerging field for its various medical applications. Nowadays, nanotechnology and bone tissue engineering are the two-emerging field in research. Researchers are very much interested in this field for the searching of different nano materials similar to that of nature of bone. This chapter discusses about the chitosan based nanobioceramics are how helpful in the bone tissue engineering. The biological properties of chitosan are elaborate for its importance, the methods and techniques which are involved in the producing of chitosan-based nanocomposites are explained in detail with various types of nanocomposites. The applications, benefits, drawbacks and recent advance innovations of chitosan based nanobioceramics are all covered for the broad discussion. Hence, this chapter completely focus on the chitosan based nanobioceramics in bone tissue engineering.","Venkatesan, J.;Revathi, S.;Sasirekha, R.;Sudha, P. N.;Pazhanisamy, P.;Gomathi, T.",Book,Nanobiomaterials: Research Trends and Applications,2023-01-01,Yenepoya Research Centre;Dhanabhagiyam Krishnasamy Mudaliar College for Women;University of Madras,
Development and Verification of Sustainable Design Thinking Model — Case Study of Dehua Ceramics,"This study uses the qualitative research method of grounded theory to organically integrate the innovation-driven theory, the design thinking theory, the sustainable development theory and the transitional design theory, to develop and put forward the sustainable design thinking model, which serves the innovative design of enterprises in Fujian Province and the “14th Five-Year Plan” scientific and technological innovation development plan. The sustainable design thinking model is composed of three double diamond models, which are analyzed from three dimensions: social economy, technological development and product service design. Potential opportunity gaps at key nodes are identified through divergent and convergent thinking processes. After that, Dehua ceramic industry in Fujian Province is taken as a case study and the sustainable design thinking model is used for case study. This paper analyzes the ceramic industry in Dehua from the macroscopic industrial level and the microscopic product design level respectively, and puts forward the existing problems and solutions. The results show that sustainable design thinking mode can strengthen the team's user-oriented concept, increase the team creativity, and effectively improve the maturity and clarity of product concept. Sustainable design mindsets positively influence communication, design learning, consensus and thinking among team members in cross-domain collaborative design, thereby enhancing team innovation and creativity, and reinforcing user-oriented concepts and sustainable development goals.","Chen, Hao;Zen, Zhou Bin;Liu, Chao;Chiou, Wen Ko",Book Series,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2023-01-01,Xiamen University of Technology;Chang Gung University;Huaqiao University,Dehua Ceramics ;  Design Thinking ;  Innovation-driven development strategy ;  Sustainability ;  Transition design
Constructing Cultural Branding for Sustainability: A Case Study of Designing ‘Traditional Circular’ into ‘Modern Product’,"The fusion of creativity and cultural elements is one of the topics that researchers have discussed for a long time. In addition to being able to integrate with innovation, the cultural elements are not only a carrier that highlights local culture and global design value, but also the basis for shaping cultural brands. This research takes cultural element “Circular” as the starting point, combined with corresponding academic theories, and explores the value of transforming “cultural elements” into “commercial connotation”. Finally, taking the wedding custom of “Ten-Mile Red Dowry” in eastern Zhejiang of China as a research case, the paper is to analyze the reasons for the emergence and decline of the concept of “Circle” in traditional wedding custom relics. Continuing, the concept of interaction between culture and human factors engineering is used to carry out innovative design practice and build a model of sustainable development of cultural elements. It is hoped that this research will respond to the sustainable development of cultural elements through design practice and show the value of cultural and creative industries.","Cao, Jing;Lin, Po Hsien;Lin, Rungtai",Book Series,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2023-01-01,National Taiwan University of Arts;Hangzhou Dianzi University,Creative product ;  Cultural branding ;  Cultural elements ;  Designing “Circular” ;  Sustainability
Research and Practice of Outcome-Oriented Innovative Talent Training System of Material Specialty,"In the context of emerging engineering, the new education model based on outcome is the direction of teaching reform. Traditional training systems of material professionals can no longer meet the needs of the current society and industry. Thus, it is necessary to reform training systems to promote the balanced development of students’ professional competency, engineering literacy and development ability. Aiming at material specialty, this paper analyzes the problems existing in traditional talent training system, and studies the latest talent needs in society by tracking and investigating graduates and employers. Based on the above analysis and research, a new talent training course system, teaching system and evaluation system are constructed. After the implementation of this talent training system, students’ participation in innovation and entrepreneurship training, competitions and other extracurricular activities has increased significantly. Meanwhile, students’ non-technical ability has also been significantly improved. The acceptance rate of graduate students has reached more than 50%, and 73.97% of graduates are still engaged in material-related work.","Yang, Hu;Cao, Qian",Book Series,Lecture Notes on Data Engineering and Communications Technologies,2023-01-01,Wuhan University of Technology,Emerging engineering ;  Material specialty ;  Non-technical ability evaluation ;  Outcome-based education ;  Talent training system
Preliminary Study on Students’ Experiences in Design-Based Interdisciplinary Learning,"Design is a crucial component of enterprise innovation. Due to rapid changes in society, the economy, and science and technology, design problems are becoming increasingly complex, making it necessary to integrate professional knowledge and technology of different domains into design education. Hence, the primary purpose of this study was to investigate learning problems in design-based interdisciplinary education, examine the learning resources used by students to overcome learning problems, and identify the causes of those problems. In this study, 24 students participating in design-based interdisciplinary courses/activities engaged in focus group discussions. The data were transcribed, and we used Atlas.ti qualitative analysis software to conduct open coding and clustering according to grounded theory and to construct a model of interdisciplinary learning problems. This paper provides new insights into the learning process for multidisciplinary design. Moreover, it offers a reference to enable design teachers to plan interdisciplinary design courses and students to participate in interdisciplinary learning, thus improving teaching effectiveness in interdisciplinary design education and establishing a foundation for future related research.","Chen, Wenzhi;Xu, Dong;Lee, Ying Shung",Book Series,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2023-01-01,Ming Chi University of Technology;National Taiwan University of Science and Technology;Chang Gung University,Interdisciplinary ;  Learning Experience ;  Learning Problems
