Title,Abstract,Author,Aggregation_Type,Publisher,Publication_Date,Institutions,Keywords
Automotive NVH - Methodology for future innovative product development,"The automotive market is subject to not only a highly competitive environment but also facing introduction of many new technologies spanning from pure electric propulsion systems to advanced driver assistance systems. All of these new technologies together with continuously increasing customer expectations give rise to challenges in the automotive OEM product development as they require a high rate of innovation and development. Additional complexity in terms of new legal regulations, such as vehicle safety, CO2 and noise emission reduction, which often are contradicting, needs consideration during the product development. An efficient and innovative product development organisation yields significant competitive advantages as more product can be put to the market faster for a given cost and time. The refinement of noise, vibration and harshness (NVH) is one the most important tasks in the premium and luxury automotive segments during the vehicle development process. It strongly influences the overall perception of the vehicle together with other attributes such as styling, digital user experience, performance & drivability and vehicle dynamics. The introduction of new technologies, such as electrification and software-controlled systems, result in numerous challenges with respect to NVH requiring cost and weight efficient countermeasures coupled with new simulation and test methods. Consideration to secondary effects caused by trade-off with other attributes is also critical and requires cross-attribute optimisation. Traditional target setting and down-cascading processes through benchmarking is not ready to be applied. Simulation and test methods as well as engineering system solutions derived during the product development relies strongly on experiences from previous programs through closed loop learning. The high rate of innovation with a smaller knowledge basis results in higher risk of failure as many issues may not be foreseen. Therefore, it is important to execute advanced research projects up-front of the ordinary product development projects to address all new concepts and technologies. Focus on closing critical knowledge gaps early in the product development is required. Knowledge gaps may not only be related to the physics of the new technologies but also to customer preferences. Strategies like application of NVH simulator technology and systems engineering and synthesis early in the product development phase should support robust decision making. The need to derive noise and vibration characteristics for critical systems, such as interior sound pressure level or radiated sound power, for different use cases are examples of necessary strategies in future automotive development. In this paper, different application cases from development of new technologies will be discussed.",Sturesson P.,Conference Proceeding,Proceedings of ISMA 2018 - International Conference on Noise and Vibration Engineering and USD 2018 - International Conference on Uncertainty in Structural Dynamics,2018-01-01,Volvo Car Corporation,
Design for data ethics: Using service design approaches to operationalize ethical principles on four projects,"Ethical frameworks provide helpful guidance about what you should-and should not-do in relation to data projects. But they do not provide definitive yes/no answers about what an ethical data project is or is not. Indeed, research (Ipsos-MORI 2015 Public dialogue into the ethics of data science in government) conducted for the initial development of the Government's Data Ethics Framework shows that the public does not hold any clear red lines; rather, they make nuanced assessments based on a number of variables, including public good and privacy. Ethical frameworks provide a list of these variables to consider in shaping the form of the work. Some are now starting to provide more practical tools and guidance to reshape data projects and push it along those variables into a more ethical space. Alongside technical tools, service design approaches can help enhance the degree to which a data project is ethical, and provides a toolkit for data scientists, analysts and policymakers to take projects from 'what should we do' to 'how can we do it'. This paper sets out the emergence of data science ethical frameworks within the context of the use of data for social good, and-with the recent release of the updated UK Government Data Ethics Framework-shows the recognition more practical guidance needs to be provided. The author then argues that service design approaches provide a helpful 'wrap around' for data projects, and draws on experience in using service design tools on four projects, as well as wider examples. This article is part of a discussion meeting issue 'The growing ubiquity of algorithms in society: implications, impacts and innovations'.",Drew C.,Journal,"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences",2018-01-01,Uscreates,Design ;  Service design ;  User-centred design
Process innovation in service sector matching industry 4.0 environment,"In Industry 4.0 era two types of innovative development are receiving more attention: service innovation and industrial big data. The main outcome of the paper is a normative model design of decision-making on service innovation concerning outsourcing. This model combines both financial and non-financial criteria. The model also helps managers better understand the value engineering nature of outsourcing and offers clear and understandable normative decision-making model. The research, which was completed in 2017, was specifically based on questionnaire survey which was performed among mid-level management in the Czech and Slovak Republic. In total 89 companies were subjected to survey. This survey was complemented by contextual interviews with selected maintenance managers. The research confirmed the firms were not experienced enough to predict the future role of outsourcing matching organizational changes in Industry 4.0 environment. The literature review proved, that not similar model hasn´t been presented yet. The model was practically verified on the pattern of mid-sized company. Based on research outcomes the examination of maintenance outsourcing was conducted in production, service and trading sector. Statistical significance of differences in the perception of outsourcing was tested by calculation of χ-squared test.",Vacík E.; Špaček M.,Conference Proceeding,Annals of DAAAM and Proceedings of the International DAAAM Symposium,2018-01-01,,Industry 4.0 ;  Innovation ;  Normative model ;  Outsourcing
Georg Geothermal Energy Research Cluster initiative - Organizational structure and synergy,"GEORG is a sustainable geothermal research cluster initiative bringing together players in the geothermal field and to form a strong force for rapid progress and value creation in the geothermal research, engineering and design for the benefit of the society. It consists of 22 partners, combining all the main educational and research organizations, energy companies, engineering firms and start-ups in Iceland as well as their key international collaborators in the geothermal science and utilization. The GEORG project portfolio is based on enhancing the capabilities of the cluster members in developing their geothermal competencies. The largest project is the Horizon 2020 project, DEEPEGS, coordinated by HS Orka, which has already successfully drilled the deepest well in Iceland on the Reykjanes Peninsula. GEORG is leading the development of the Krafla Magma Testbed (KMT) project, with a large international group of experts and stakeholders, where the objective is to establish an international in-situ magma laboratory at Krafla volcano in North-Iceland. GEORG is managing the project office of the HORIZON 2020 ERA NET Cofund GEOTHERMICA, coordinated by Orkustofnun Iceland. GEORG is also participating in several influential committees on geothermal issues, including the European Technology and Innovation Platform on Deep Geothermal (ETIP-DG) and the HORIZON 2020 Energy Committee. The cluster initiative of GEORG has proven to be very valuable platform for enhancing research activity and cooperation within the geothermal community with the clear goal of benefiting cluster members with a special focus on building bridges between the research community and industry.",Ingolfsson H.; Gardarsson S.,Conference Proceeding,Transactions - Geothermal Resources Council,2018-01-01,Haskoli Islands;GEORG,Cluster ;  Geothermal ;  Research synergy
Measuring formation strain to determine hydraulic connectivity using fiber optic distributed acoustic sensing,"Advanced methods in reservoir characterization are required to effectively harness geothermal energy from fractured high-temperature crystalline rock. It is critical to determine sufficient fluid connection between water influx and production wells to enhance thermal recovery and optimize the lifetime of the reservoir. GeoMechanics Technologies, in collaboration with California State University, Long Beach (CSULB) and Silixa LLC, is working in cooperation with the Department of Energy, Small Business Innovation Research through DOE SBIR Grant No: DE-SC-0017744 to investigate the use of fiber optic Distributed Acoustic Sensing (DAS) to improve geothermal reservoir characterization. We use DAS to measure inter-well dynamic strain in response to periodic injection. The attenuation and phase lag between injection stress and strain are used to determine hydraulic connectivity in fractured bedrock. Fiber optic distributed sensing technology is capable of withstanding high temperature and pressure conditions typical of geothermal reservoirs. This tool would provide nearly continuous dynamic strain and temperature monitoring along the length of the wellbore, providing knowledge into hydraulic pathways even where perforations do not exist. Also, real-time measurements can be obtained throughout the lifetime of the well, ideally accounting for any changes in operations or reservoir configurations or thermally induced changes in permeability. The objective of this research effort was to investigate and document the use of fiber optic DAS for measuring the hydromechanical response caused by fracture dilation in a reservoir and determine how that correlates to reservoir connectivity. Our team has successfully performed numerical simulations, laboratory testing, and a field demonstration to further validate the effectiveness of DAS technology for detecting formation hydraulics.",Oliver N.; Bruno M.; Diessl J.; Lao K.; Becker M.; Coleman T.,Conference Proceeding,Transactions - Geothermal Resources Council,2018-01-01,"Silixa Ltd;California State University, Long Beach;GeoMechanics Technologies",Acoustic Sensing ;  Fiber Optics ;  Geothermal ;  Hydraulic Connectivity ;  Strain
Mapping of PSS research: A bibliometric analysis,"The importance of services in manufacturing is getting increasingly evident as the benefits of PSS becoming more and more documented. The prospective for these benefits is motivating manufacturers and scholars to explore servitization, and PSS strategies. Consequently, the number of publications focused on PSS, as well as scholarly interest, has continued to grow exponentially. Numerous studies have been carried out on the various aspects of PSS, such as design, management, business model, ICT, remanufacturing, etc. Meanwhile, these studies were published in a diverse set of journals in many subject categories, such as operations, service, marketing, environment, innovation, engineering design etc. In this context, it is necessary to map PSS literatures in order to better understand the current research progress and future research directions in terms of knowledge creation, diffusion and utilization. For this purpose, this study performs bibliometric analysis to map the available literature of the PSS research field. This is crucial to help scholars in identifying and conducting new and innovative research within their discipline. The following analyses were performed in this study: i) number of articles and proceeding papers per year, ii) number of articles by author, iii) number of papers by source, iv) most cited papers, v) most used keywords, and vii) keywords network. The main differentiator of this study to previous ones is the inclusion of conference proceedings to reflect the novelty of the topic.",Khan M.; Wuest T.,Conference Proceeding,Proceedings of the International Conference on Industrial Engineering and Operations Management,2018-01-01,Benjamin M. Statler College of Engineering and Mineral Resources,Bibliometric analysis ;  Industry 4.0 ;  Network analysis ;  Product-service system ;  PSS ;  Servitization ;  Smart manufacturing
Interdisciplinary cooperation management in research clusters: A review of twelve years,"As an interdisciplinary research network, the Cluster of Excellence “Integrative Production Technology for High-Wage Countries” (CoE) comprises of around 150 researchers. Their scientific background ranges from mechanical engineering and computer science to social sciences such as sociology and psychology. In addition to content- and method-based challenges, the CoE's employees are faced with heterogenic organizational cultures, different hierarchical levels, an imbalanced gender distribution, and a high employee fluctuation. The sub-project Scientific Cooperation Engineering 1 (CSP1) addresses the challenge of interdisciplinary cooperation and organizational learning and aims at fostering interdisciplinarity and its synergies as a source of innovation. Therefore, the project examines means of reaching an organizational development, ranging from temporal structures to a sustainable network in production technology. To achieve this aim, a broad range of means has been developed during the last twelve years: In addition to physical measures such as regular network events and trainings, virtual measures such as the Terminology App were focused. The app is an algorithmic analysis method for uncovering latent topic structures of publications of the CoE to highlight thematic intersections and synergy potentials. The detection and promotion of has been a vital and long known element in knowledge management. Furthermore, CSP1 focusses on project management and thus developed evaluation tools to measure and control the success of interdisciplinary cooperation. In addition to the cooperation fostering measures, CSP1 conducted studies about interdisciplinarity and diversity and their relationship with innovation. The scientific background of these means and the research results of CSP1 are outlined in this paper to offer approaches for successful interdisciplinary cooperation management.",Müller-Abdelrazeq S.; Brauner P.; Calero-Valdez A.; Jansen U.; Platte L.; Schaar A.; Steuer L.; Zachow S.; Schönefeld K.; Haberstroh M.; Leicht-Scholten C.; Ziefle M.; Isenhardt I.,Conference Proceeding,"Proceedings of the International Conference on Intellectual Capital, Knowledge Management and Organisational Learning, ICICKM",2018-01-01,Rheinisch-Westfälische Technische Hochschule Aachen;Nonlinear Dynamics of Laser Manufacturing Processes Instruction and Research Department (NLD);Institute of Information Management in Mechanical Engineering (IMA),Cluster of Excellence ;  Human Resource Management ;  Interdisciplinarity ;  Interdisciplinary Cooperation ;  Research Organization
Connecting academia and small enterprises: A new field for Knowledge Management Experiments,"Digital transformation is becoming a main issue for every small and medium-sized enterprise (SME). The rise of software as a service is an opportunity for them to innovate their business processes; however, the lack of digital knowledge and resources is often perceived as a barrier to starting a digital transformation. Therefore, a field experiment was conducted to explore two designs of digital platforms with the purpose of reducing those barriers. The final design uses the open innovation approach with a standardized methodology for leading projects over three months. These projects bring together students and SMEs to look for process innovations and to assess the firms' readiness for starting digital transformations. A total of twenty-nine companies and twenty-two students tested different methods to collaborate on the platform. Students applied methods such as Business Process Modeling, the Value Proposition Canvas, the Results Pyramid, and the Absorptive Capacity model to analyze the SMEs. Until now, open innovation literature has gathered case studies on companies' strategies to innovate their products without paying enough attention to process innovation. This paper aims to demonstrate the potential and limitations of a platform managed by academia to support SMEs in the adoption of new digital practices. Using the knowledge management theory, we assess the platform through five lenses: creation, validation, presentation, distribution, and application of new knowledge. Based on the different designs and approaches tested during a two-year experiment, the paper points out the best practices for this specific context. As a conclusion, a framework to replicate the experiment is presented with suggestions to improve the knowledge management process between students and SMEs.",Cavillier Q.; Wieser P.,Conference Proceeding,"Proceedings of the International Conference on Intellectual Capital, Knowledge Management and Organisational Learning, ICICKM",2018-01-01,École Polytechnique Fédérale de Lausanne,Action research ;  Digital platform ;  Knowledge management system ;  Open innovation ;  SMEs
Intelligent data-centric critical systems: Security and resilience key challenges,"Intelligent data-centric critical systems are considered large-scale, spatially distributed, complex systems, composed by a huge number of heterogeneous physical hardware and software components. Such systems are not isolated, but interconnected through complex network infrastructures and interdependent at multiple levels. In modern society the continuous operation of these critical systems is pivotal for providing essential public utilities and services across national and international boundaries. Malicious attacks and deliberate system failures may produce significant effects perceivable on a regional or national scale. This poses new implications and challenges to systems security engineering. Therefore this book explores current advances in the field and disseminates recent research efforts in the security and resilience of intelligent data-centric critical systems. Its goal is to support innovations in this area and feature the latest advances and directions in this amazing scenario by exploring the potential of new architectures, applications and services, as well as understanding their weaknesses and the most common threats against them. It presents approaches, techniques, and tools to detect and prevent malicious behaviors and attacks against such complex systems and communication networks.",Ficco M.; Palmieri F.,Book,Volatiles in the Martian Crust,2018-01-01,Università degli Studi della Campania Luigi Vanvitelli;Università degli Studi di Salerno,Big Data ;  Data-centric critical systems ;  Internet of Things ;  Intrusion detection ;  Resilience ;  Security monitoring ;  Smart sensors ;  System of system
Water harvesting as a technological innovation and greater solving of climatic change impact to supply fertigation,"Water is one critical factor in the agriculture sector and becomes the first barrier in agriculture production. In the dry season, water availability without depending on the season expertise should be able to find the technological innovation that can be used to the farmers, especially in the rural areas. Global climate change caused more long dry season and will impact to decrease of water from rainfall and runoff. Rainfall and runoff harvesting it means capturing water from rainfall where it falls or capturing in and can be stored it the torrents and ponds and good enough for resources of fertigation. Fertigation engineering is the application of supplying irrigation and fertilizer to crops and engineering principles to the solution of water management problem. Research of water harvesting with cultivated of red oval cherry tomato and planted was carried out at the greenhouse located in Universitas Padjadjaran Campus, West Java Province, Indonesia from January to Mei 2017. The research method is descriptive analysis, and the red oval tomato planted it on the autopot with growth media uses mixed of charcoal husk and zeolite with ratio 9: 1 and 15 cm height. The amount of water harvesting from the green house' rooftop is 20200,5 liter per year.The amount of water used by tomato plant used auto pot is 427,12 liter. The research shows that the water used of red oval tomato where for initial stage 66 liter; development stage 36,22 liter; midseason stage 310,04 liter and late seasons stage 14,86 liter; average total water used for red oval tomato at 8,21 liter/plant. The average yield of red oval tomato per plants using autopot where the lowest yield was 0.731 kg/plant while the highest yield of 1.648 kg/plant. The value of water use efficiency of red oval tomato is 10.kg/m3.",Bafdal N.; Dwiratna S.; Suryadi E.; Kendarto D.,Journal,"International Journal on Advanced Science, Engineering and Information Technology",2018-01-01,Universitas Padjadjaran,Autopot ;  Climate change ;  Fertigation ;  Water harvesting ;  Water used efficiency
Effectiveness of e-learning experience through online quizzes: A case study of Myanmar students,"Universities in developing counties have come to understand that relying on only traditional classrooms is not sufficient to advance students' knowledge and skills. The rapid development of information systems and internet technology has brought many educational innovations that can eliminate the boundaries of conventional teaching and learning. However, universities and their members including students are still experiencing challenges in understanding how to access e-learning practically and what type of direct benefits can be gained before e-learning can be implemented at their universities. Consequently, this study develops a pilot program for e-learning content based on quizzes and delivers that content to inexperienced students. The current work aims to measure the effectiveness of e-learning experiences on students after practicing through online quizzes. The findings indicate that students have better grades on their final post-test, which was taken after self-study and practice with online quizzes. All the third-year students (24 students in total) from the Department of Computer Engineering and Information Technology (CEIT), Yangon Technological University (YTU), Myanmar, participated in these pilot e-learning tests. The paper also examines the relationships among e-learning study-time, number of accesses, the number of online activities, the number of quiz activities and the improvements in outcomes of students. The findings of this research will be useful for the universities from Development in establishing e-learning education.",The M.; Usagawa T.,Journal,International Journal of Emerging Technologies in Learning,2018-01-01,Kumamoto University,E-learning ;  Moodle ;  online quizzes ;  Post-test ;  Pre-test ;  Students
NASA’s 2040 vision roadmap study: A framework for Integrated Computational Materials Engineering (ICME),"Over the last few decades, advances in high-performance computing, new materials characterization methods, and, more recently, an emphasis on integrated computational materials engineering (ICME) and additive manufacturing have been a catalyst for multiscale modeling and simulation-based design of materials and structures in the aerospace industry. While these advances have driven significant progress in the development of aerospace components and systems, that progress has been limited by persistent technology and infrastructure challenges that must be overcome to realize the full potential of integrated materials and systems design and simulation modeling throughout the supply chain. As a result, NASA’s Transformational Tools and Technology (TTT) Project sponsored an industry led study to define the potential 25-year future state required for integrated multiscale modeling of materials and systems (e.g., load-bearing structures) to accelerate the pace and reduce the expense of innovation in future aerospace and aeronautical systems. Herein the overall findings of this 2040 Vision study will be briefly reviewed, with an emphasis toward those applicable to ICME of composites. These findings for example include the 2040 vision state; the required interdependent core technical work areas defined as Key Elements (KE); associated critical gaps and actions to close those gaps; and major recommendations. The 2040 Vision Study is a community consensus document. The study envisions, as a 2040 end-state, the development of a cyber-physical-social ecosystem (comprised of experimentally verified and validated computational models, tools, and techniques, along with the associated digital tapestry) that impacts the entire supply chain to enable cost-effective, rapid, and revolutionary design of fit-for-purpose materials, components, and systems. It is NASA’s hope and desire that this roadmap provides the strategic guidance to both public and private research and development decision makers to make the proposed 2040 vision state a reality and thereby provides a significant advancement in the United States global competitiveness.",Arnold S.,Conference Proceeding,33rd Technical Conference of the American Society for Composites 2018,2018-01-01,NASA Glenn Research Center,
"Digitalization of public reporting duties: Promotion of diffusion through lean, rule-based reporting services","The principle of formalizing laws and ordinances and of applying a rule-based approach to automating reporting duties has been embraced by research and the eGovernment avant-garde for many years. A prominent example is P23R, a holistic approach for engineering seamless B2G-processes. P23R represents a domain-independent IT infrastructure for automating public reporting duties of any kind and thus reduces bureaucracy costs. Despite its proven benefits, the P23R approach has not yet found its way into broad usage. To determine possible reasons for this, diffusion theory is drawn upon as a model of explanation. Everett Rogers, one of the most prominent advocates of diffusion theory, stipulated several factors that promote or hinder the diffusion of innovations. Based on this, Steffens identified a number of hindering factors for the P23R diffusion. To overcome these barriers, a lean solution model is proposed: Light-weight rule-based reporting services that realize only one or a few reporting duties. Light-weight reporting services are based on P23R rules and components; similar to microservices, they are self-contained and executable, and thus do not require the user to operate a full-fledged P23R infrastructure. Market acceptance of rule-based reporting services will greatly depend on an ecosystem and its network effects that incite software industry to develop rules and components for reporting services and at the same time meet users’ needs for certified service quality. An ecosystem and a platform model are proposed, which assume a multisided market of network partners for rule, component, and service provision as well as organizational structures for quality certification under government control. The paper provides answers to the following questions: What are hindering and promoting factors for the diffusion of a rule-based domain-independent approach to eGovernment? How can microservices support the diffusion of such an approach? What is a possible ecosystem for developing a networked market for eGovernment services?.",Steffens P.; Gottschick J.; Wolf P.,Conference Proceeding,"Proceedings of the European Conference on e-Government, ECEG",2018-01-01,Fraunhofer Institute for Open Communication Systems FOKUS;Capgemini,B2G ;  Bureaucratic load ;  Diffusion theory ;  EGovernment services ;  P23R ;  Rule-based eGovernment
Patents and nanotechnology innovation in Mexico,"Background: This paper examines nanotechnology patents in Mexico to gain some insights into: a) the growth of patents over the last twenty years; b) the distribution of assignee patents between private and public institutions; b) the economic sectors engaged in nanotechnology R&D; and, c) whether R&D is oriented to basic research or more applied science and engineering. Method: The present research employs the DG concordance system. This approach establishes a procedure to match patents according to their potential use in economic sectors. The research incorporates a two-stage approach, each involving a different method: capturing basic information from Mexican nanotechnology patents; and, establishing concordance with economic sectors. Results: 217 patents were identified; 153 were analyzed. Private companies and individuals registered 30 %. The largest concentration (41%) is found in the economic sector “Manufacture of Chemicals and Chemical Products”. Most patents are located in basic research. There are virtually no patents related to the final place in the value chain (final products) or to nanotechnology instruments. Conclusion: The article provides an overview of nanotechnology in Mexico in terms of quantity and institutional allocation of patents; also with the economic sectors with which they are associated, and the relation with the place in a value chain. Patent concentration in public academic institutions suggests a lack of nanotechnology research and development capacity in firms. Most patents are related to electronics, an economic sector with significant development in the country.",Foladori G.; Belmont E.; Figueroa E.; Appelbaum R.; Lau E.,Journal,Recent Patents on Nanotechnology,2018-01-01,"Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas;University of California, Santa Barbara;Universidad Autónoma de Zacatecas",Concordance methods ;  Economic sectors ;  Mexico ;  Nanotechnology ;  Patents ;  Value chain
A study of innovative behavior in high technology product development organizations,"Originally published in 1999, this volume integrates several streams of research on the antecedents of innovation to test a model of individual innovative behavior in a high technology product development organization. The sample for this research was a group of Engineers, Designers and Lab Technicians employed in an engineering department responsible for the development of high technology products. Structural equation modeling techniques and multiple linear regression were used to evaluate the research.",Robben M.,Book,A Study of Innovative Behavior in High Technology Product Development Organizations,2018-01-01,,
State policy in the area of implementation of innovations in industrial production,"The purpose of this paper is to systematize and summarize the findings from theoretical research by leading domestic and foreign scholars and key practices related to the role played by the state in ensuring and the extent of its influence on the nation's innovation-driven development and input to implementation of innovations in industrial production. The key methods employed by the authors are data summarization, description, interpretation, and theoretical methods of formal and dialectical logic. As this work's key result, the authors have assessed and systematized a set of proposals on government support and regulation of innovation activity in Russia. Implementing these proposals will help provide a significant boost to the innovation process in most sectors, especially science-driven ones, like information technology, machine-tool manufacture, the radio-electronics industry, the nuclear power generation complex, the power engineering industry, ship building, the aviation and rocket-and-space industries, etc. The authors' key conclusions drawn based on the research reported in this paper are associated with determining a set of ways to enhance the efficiency of government regulation of the innovation sphere, as well as a set of priorities regarding Russia's scientific/technical development.",Reshetov K.; Khoroshavina N.; Mysachenko V.; Komarov V.; Timofeev M.,Journal,Journal of Social Sciences Research,2018-01-01,Moscow Region University of Technology (UNITECH);National Institute of Business,"Competitiveness ;  Government policy ;  Government regulation ;  Innovation activity ;  Innovation policy ;  Innovation, ;  Innovation-driven economy ;  Science-driven production ;  Science-driven sector"
Electro-photonics: An emerging field for photonic integrated circuits,"Electro-Photonics combines the best of both electronics and optics to tackle the challenges of next generation optical communication networks in terms of capacity, flexibility, and energy efficiency. The optimal sharing of the processing work load between the electrical and optical domain brings considerable benefits to communication system complexity, performance, and construction as well as operational cost. As a key technology, photonic integrated circuits (PICs) play a critical role for the implementation of signal processing in the optical domain, serving for signal generation, switching, and acquisition. PICs point to advancing of network devices such as transmitters, receivers, and switches with desirable features of large bandwidth, high stability, precise control, easy tuning, and potential for low-cost fabrication by enabling miniaturization of complex optical systems on a chip scale. In this paper, we review the PIC research progress of the Monash Electro-Photonics Laboratory and its major contributions to the fields of optical communications and microwave photonics. We focus on applications in optical orthogonal frequency division multiplexing (O-OFDM), Nyquist wavelength division multiplexing (N-WDM), optical pulse manipulation, and programmable optical processors. The results of these works underline not only hardware fabrication capability and performance improvement for electrophotonics, but, more importantly, a new engineering paradigm that stimulates innovations in information and communication technologies.",Zhuang L.; Lowery A.,Conference Proceeding,Proceedings of SPIE - The International Society for Optical Engineering,2018-01-01,Monash University,Integrated optics ;  Microwave photonics ;  Optical communications ;  Optical signal processing ;  Photonic integrated circuits ;  Waveguide
Mayor’s dilemma: Combining game design with microeconomic game theory,"Societal transformations like the German Energiewende rely not only on technical innovations and political measures but also on the economic support of the public. It is important to take into account how distributional issues have to be considered for acceptance of the political goals according the Energiewende and which economic instruments in order to internalise the external effects of energy consumption are most efficient. To generate empirical data for analysing economic decisions, we developed an app, which emphasises on game principles to generate an immersive setting and to translate abstract decisions into a visible outcome related to the idea of good life. Moreover, our app utilises the design of simulation games while recording user data. Implementing our own game analytics routines, we are able to track the decisions of the users for empirical research on user behaviour. Starting the app three players have to adopt the role of city mayors. They are guided through three stages. In the lobby they have to choose their city arms, which are related to specific types of electricity generation. We provide a set of energy related symbols giving the following urban development an individual and visual outcome. In the main part of the app the player has to invest a given amount in her city, while the two other mayors do the same. The players do not see the decisions of the others, while the actual values of the investment is depend on one another. During ten rounds the look of the city district of each player is changed according to the chosen city arm and in line with the individual outcome of the investments of all mayors. With the underlying asset database, the city will grow and show moments of life. Every player creates her own city. By means of different game setups, we investigate whether and to what extent the mayors' investments deviate from the Nash equilibrium prediction. The gamiyfied app has been realised as part of the research project ""synergies""in collaboration of the University of Technology Clausthal, the Helmut-Schmidt-University Hamburg and the University of Applied Science Augsburg.",Müller J.; Menges R.; Traub S.; Suriaganda F.,Conference Proceeding,Proceedings of the European Conference on Games-based Learning,2018-01-01,Helmut Schmidt University - University of the Federal Armed Forces Hamburg;Technical University of Applied Sciences Augsburg;University of Technology Clausthal,Climate change ;  Energy transformation ;  Game analytics ;  Game theory ;  Gamification
Project-Based Learning to Develop Creative Abilities in Students,"This article describes project-based learning as innovative pedagogical technology, able to transform the learning process in order to develop creative abilities in students. A survey among Pedagogical Major students of the Kyrgyz National Agrarian University named after K. I. Skryabin (KNAU), Engineering Department, showed that most of the students are not familiar with technologies facilitating creativity and have not enough abilities for creative activities. Among the instructors working more than 3 years, there is only a small part who considers themselves competent in the creative approach to arranging the learning process. At the social-pedagogical level, this defines the significance of researching the creative ability promotion problem via project-based learning in universities. The novelty of this article is that in the current educational condition of the KNAU, there is making an effort to implement into “Rhetoric"", a new subject of the teaching package, the elements of the project-based learning to encourage students’ creative abilities. During completing this work authors used a complex set of methods in order to address the objective and ensure results of high credibility such as: theoretical analysis of pedagogical ideas, lessons’ observation, analysis of students’ works, pedagogical experiments, sociological study methods, and mathematical statistic methods. In educational practice, this method was tested and had good responses among the fourth course students on specialty “Professional Education"". Using the method of project training, each student developed a scheme for conducting an interactive session individually that provided the creativity approach. Ten out of 16 students participated in this activity. Analytical work included several stages allowing for the improvement of logical thinking, revealing maximum creative abilities and encouraging scientific research.",Isabekov A.; Sadyrova G.,Book Series,Technical and Vocational Education and Training,2018-01-01,Kyrgyz National Agrarian University named after K. I. Skryabin,Ability ;  Creativity ;  Innovation ;  Pedagogical technologies ;  Project-based method
Novel measurement techniques and measurement methods for the determination of ultrasound noise exposure at work places,"Ultrasound technology is widely used in industrial and medical technology and, thus, a significant increase in the number of workplaces exposed to airborne ultrasound has been registered. Although it is assumed that airborne ultrasound cannot be heard it can be perceived by humans and this has led to reports about various adverse effects. A thorough investigation of the noise exposure, based on proven and traceable measurements, is indispensable to ensure a contemporary occupational safety quality. Since no standardised methods and measurement techniques exist to date, appropriate technology is developed in a project funded by the European Metrology Programme for Innovation and Research (EMPIR) and results are presented in this contribution. Measurement set-ups were developed that allow the determination of sound fields with the required wide frequency bandwidth and high spatial resolution. By the aid of these techniques the 3-dimensional sound pressure distribution around a representative ultrasound welding machine was determined. Simplified measurement methods were developed that can be applied by measurement service technicians. For this purpose, sound level meters with an extended frequency range and analysis tools were developed. This work contributes to an improvement of the assessment of ultrasound noise at workplaces and, thus, to improve the occupational safety quality.",Schöneweiß R.; Wächtler M.; Kling C.; Koch C.,Conference Proceeding,"25th International Congress on Sound and Vibration 2018, ICSV 2018: Hiroshima Calling",2018-01-01,Physikalisch-Technische Bundesanstalt,Airborne ultrasound ;  Occupational safety ;  Sound field measurement ;  Sound level meter
Solar collectors: Types and applications,"In this chapter, the main technologies currently available for the photothermal application of solar energy are presented. Current state of the art technology is classified based on key features like geometry, temperature level, operating features and materials of construction. Each of the available technologies are described and discussed. So, the basis is laid for the selection of the technology that best fits the specific application given the operating conditions, cost, life span and market availability. The most recent technology of solar thermal collectors is discussed. The information thus provided, aids in the understanding of existing technologies and seeks to foster development and innovation.",Martínez-Rodríguez G.; Fuentes-Silva A.; Picón-Núñez M.,Book,Solar Collectors: Applications and Performance,2018-01-01,Universidad de Guanajuato,Solar collectors ;  Solar energy ;  Solar technology innovation ;  Technology applications
Towards industrial revolution 4.0: Employers' expectations on fresh engineering graduates,"From the pass until now, the industry was affected by technological change and innovation. These paradigms are called industrial revolutions. These revolutions were caused by mechanization (1st industrial revolution), use of electrical energy (2nd industrial revolution) and electronics and automation (3rd industrial revolution). All these industrial revolutions did influence only the production itself, but also the labour market and the educational system as well. Currently, due to the development of digitalization and robotics, we are facing the next industrial revolution, known as the Industry Revolution 4.0. The emerging technologies have huge effect on the education of people. Only qualified and highly educated employees will be able to control these technologies. The skills needed by employers' in the Industry 4.0 have change due to the changes of the technologies. In this paper, we present the non-technical skills those are demanded by employers' in Industry 4.0 based on recent studies by doing metaanalysis technique. In addition, interviews with five employers have been done to clarify the metaanalysis results. Based on the results, the non-technical skills which are demanded by employers are communication skills especially in English, teamwork skills, critical thinking and problem-solving skills, entrepreneur skills and computer skills. Universities should be exposed their students with much more of interdisciplinary teaching, research, innovation and valuable industrial training to meet current demands of industries.",Azmi A.; Kamin Y.; Noordin M.; Ahmad A.,Journal,International Journal of Engineering and Technology(UAE),2018-01-01,Universiti Teknologi Malaysia,Employers' demands ;  Engineering graduates ;  Industrial revolution 4.0 ;  Industrial training ;  Non-technical skills
